"ranking_date","player_id","player_name","atp_rank","atp_points"
"20260525","213361","Ivan Gretskiy","1198","10"
"20260525","124099","Mohamed Nazim Makhlouf","1199","10"
"20260525","106132","Toby Martin","1200","10"
"20260525","208370","Keenan Mayo","1201","9"
"20260525","210613","Derek Pham","1201","9"
"20260525","149277","Andrea Meduri","1203","9"
"20260525","212880","Ilyas Milad Fahim","1204","9"
"20260525","213956","Andrej Loncarevic","1205","9"
"20260525","106262","Boris Arias","1206","9"
"20260525","209060","Alexander Bernard","1207","9"
"20260525","213802","Mustafa Ege Sik","1207","9"
"20260525","149128","Goncalo Marques","1209","9"
"20260525","210667","Edoardo Cherie Ligniere","1210","9"
"20260525","212647","Jaesung Choe","1210","9"
"20260525","211655","Julian Alonso","1212","9"
"20260525","149272","Tudor Batin","1213","9"
"20260525","212250","James Connel","1214","9"
"20260525","210039","Orel Kimhi","1215","9"
"20260525","213175","Lucca Liu","1215","9"
"20260525","202190","Gregor Ramskogler","1217","9"
"20260525","213889","Arjun Rathi","1218","9"
"20260525","144744","Kazuki Nishiwaki","1219","9"
"20260525","211505","Denis Constantin Spiridon","1220","9"
"20260525","211491","Robert Guna","1221","9"
"20260525","207452","Matthew Thomson","1222","9"
"20260525","210742","Phillip Jordan","1223","9"
"20260525","212533","Markus Molder","1223","9"
"20260525","210198","George Lazarov","1225","9"
"20260525","200036","Abhinav Sanjeev Shanmugam","1226","9"
"20260525","202293","Charles Bertimon","1227","9"
"20260525","212770","Timeo Trufelli","1227","9"
"20260525","210754","Jan Hrazdil","1229","9"
"20260525","210183","Marcel Kamrowski","1229","9"
"20260525","211480","Aleksander Chayka","1231","9"
"20260525","209392","Reece Falck","1232","9"
"20260525","208866","Leonid Sheyngezikht","1233","9"
"20260525","207183","Ishaque Eqbal","1234","9"
"20260525","211662","Gabriel Schenekenberg","1235","9"
"20260525","211388","Felipe De Dios","1236","9"
"20260525","209118","Niklas Waldner","1237","9"
"20260525","144730","Tomohiro Masabayashi","1238","9"
"20260525","208581","Noah Thurner","1239","9"
"20260525","144672","Duarte Vale","1240","8"
"20260525","126120","Nino Serdarusic","1241","8"
"20260525","208871","Takeru Yuzuki","1242","8"
"20260525","210645","Ofek Shimanov","1243","8"
"20260525","134384","Sebastian Prechtel","1244","8"
"20260525","202247","Simon Beaupain","1245","8"
"20260525","200598","Isaiah Strode","1245","8"
"20260525","212769","Leo Lagarrigue","1247","8"
"20260525","106206","Jea Moon Lee","1248","8"
"20260525","109734","Skander Mansouri","1248","8"
"20260525","130493","Tiago Silva","1250","8"
"20260525","200331","Leonardo Aboian","1251","8"
"20260525","213836","Gavin Goode","1252","8"
"20260525","214112","Remy Dugardin","1253","8"
"20260525","211638","Jack Loutit","1253","8"
"20260525","213648","Udit Kamboj","1255","8"
"20260525","212604","Diego Jarry Fillol","1256","8"
"20260525","200419","Jonas Eriksson Ziverts","1257","8"
"20260525","208840","Daniel Bagnolini","1258","8"
"20260525","207408","Niklas Guttau","1258","8"
"20260525","210055","Noah Lopez","1258","8"
"20260525","106175","Ricardo Rodriguez","1261","8"
"20260525","207831","Ignacio Antonio Becerra Otarola","1262","8"
"20260525","208249","Gian Marco Ortenzi","1263","8"
"20260525","213923","Gilberto Ravasio","1264","8"
"20260525","212934","Antoni Fabre","1265","8"
"20260525","144788","Louis Tessa","1266","8"
"20260525","209973","Edouard Villoslada","1267","8"
"20260525","149152","Aaron Gil Garcia","1268","8"
"20260525","211667","Matteo Fondriest","1269","8"
"20260525","212134","Maxence Rivet","1269","8"
"20260525","210192","Lucca Pinto","1271","8"
"20260525","200197","Boris Butulija","1272","8"
"20260525","211390","Sergi Fita Juan","1273","8"
"20260525","213064","Samuele Seghetti","1274","8"
"20260525","210455","Noah Perfetti","1275","8"
"20260525","214433","Tanishk Konduri","1276","7"
"20260525","106234","Aslan Karatsev","1277","7"
"20260525","208603","Cleeve Harper","1278","7"
"20260525","106368","Ramkumar Ramanathan","1279","7"
"20260525","106296","Gregoire Barrere","1280","7"
"20260525","212992","Niels Ratiu","1281","7"
"20260525","144081","Alex Chang","1282","7"
"20260525","209910","Szymon Kielan","1283","7"
"20260525","210538","Noa Vukadin","1284","7"
"20260525","209355","Timo Legout","1285","7"
"20260525","210475","Preston Stearns","1285","7"
"20260525","210722","Viktor Markov","1287","7"
"20260525","210486","Nicholas Godsick","1288","7"
"20260525","105985","Darian King","1289","7"
"20260525","210473","Fnu Nidunjianzan","1289","7"
"20260525","208190","Davide Tortora","1291","7"
"20260525","138104","Stefan Cooper","1292","7"
"20260525","212896","Melvin Kumar","1292","7"
"20260525","213619","Oskari Paldanius","1294","7"
"20260525","212894","Patrik Munkhammar","1295","7"
"20260525","212827","Bernardo Munk Mesa","1296","7"
"20260525","213766","Enrique Carrascosa Diaz","1297","7"
"20260525","214246","Nikolas Stoot","1297","7"
"20260525","212606","Leonardo Borrelli","1299","7"
"20260525","213557","Alessandro Battiston","1300","7"
"20260525","209258","Alexandre Reco","1300","7"
"20260525","209955","Mikail Alimli","1302","7"
"20260525","104986","Vishnu Vardhan","1303","7"
"20260525","213138","Alexander Wagner","1303","7"
"20260525","211387","Jonas Pelle Hartenstein","1305","7"
"20260525","213026","Amine Jamji","1306","7"
"20260525","105060","Aldin Setkic","1307","7"
"20260525","210155","Jasza Szajrych","1308","7"
"20260525","132018","Drew Van Orderlain","1308","7"
"20260525","210732","Miha Vetrih","1308","7"
"20260525","212786","Victor Braga","1311","7"
"20260525","208365","Amador Salazar","1312","7"
"20260525","211450","Alessio Basile","1313","7"
"20260525","213717","Sebastiano Cocola","1314","7"
"20260525","212460","Yan Cheng Chen","1315","7"
"20260525","210003","Chirag Duhan","1316","7"
"20260525","213131","Luke Hooper","1317","7"
"20260525","111197","Jonathan Mridha","1318","7"
"20260525","122234","Alp Horoz","1319","7"
"20260525","212263","Xing Dao Chen","1320","7"
"20260525","200234","Joshua Peck","1321","7"
"20260525","209977","Matas Vasiliauskas","1322","7"
"20260525","213585","Roman Kharlamov","1323","7"
"20260525","208164","Yassine Smiej","1324","7"
"20260525","134310","Alexey Aleshchev","1325","7"
"20260525","208186","Preston Brown","1326","7"
"20260525","214425","Yannik Alvarez","1327","6"
"20260525","131951","Daniel Cukierman","1327","6"
"20260525","212218","Rohan Murali","1327","6"
"20260525","211609","Max Dahlin","1330","6"
"20260525","144848","Sergio Luis Hernandez Ramirez","1330","6"
"20260525","105156","Federico Zeballos","1330","6"
"20260525","210037","Mehdi Benchakroun","1333","6"
"20260525","144874","Ryan James Storrie","1334","6"
"20260525","212153","Filip Gustafsson","1335","6"
"20260525","212075","Rodrigo Fernandes","1336","6"
"20260525","200681","Adil Kalyanpur","1337","6"
"20260525","213060","Adam Lynch","1338","6"
"20260525","209932","Michal Novansky","1338","6"
"20260525","207809","Khololwam Montsi","1340","6"
"20260525","211670","Marko Mesarovic","1341","6"
"20260525","213023","Filippo Francesco Garbero","1342","6"
"20260525","210697","Harold Huens","1342","6"
"20260525","212148","Novak Novakovic","1342","6"
"20260525","211610","Andreas Timini","1345","6"
"20260525","200105","Frazier Rengifo","1346","6"
"20260525","212683","Theo Herrmann","1347","6"
"20260525","213992","Lev Seidman","1348","6"
"20260525","212231","Junhyeon Lee","1349","6"
"20260525","213215","Bill Chan","1350","6"
"20260525","212069","Kabir Hans","1351","6"
"20260525","202192","Kuzey Cekirge","1352","6"
"20260525","211474","Pablo Trochu","1353","6"
"20260525","211615","Mateo Castaneda","1354","6"
"20260525","213092","Jonas Kucera","1354","6"
"20260525","213632","Glib Sekachov","1354","6"
"20260525","213829","Mac Visser","1354","6"
"20260525","207772","Yuttana Charoenphon","1358","6"
"20260525","208835","Rafael Giotis","1359","6"
"20260525","212752","Filippo Alberti","1360","6"
"20260525","208873","Nikola Basic","1361","6"
"20260525","206669","Hugo Maia","1362","6"
"20260525","212106","Noah Lopez Cherubino","1363","6"
"20260525","149124","Oskar Grzegorzewski","1364","6"
"20260525","213043","Hiromasa Koyama","1364","6"
"20260525","213765","Weiwen Pan","1364","6"
"20260525","213882","Gray Voelzke","1364","6"
"20260525","213536","Sergio Planella Hernandez","1368","6"
"20260525","212466","Xiaoyin Yang","1369","6"
"20260525","210735","Radovan Michalik","1370","6"
"20260525","213614","Dmitry Bessonov","1371","6"
"20260525","133224","Francesco Ferrari","1371","6"
"20260525","213198","Kacper Knitter","1371","6"
"20260525","202314","Parth Aggarwal","1374","6"
"20260525","211411","Tyler Stice","1375","6"
"20260525","212183","Yuquan Jin","1376","6"
"20260525","206646","Louis Van Herck","1377","6"
"20260525","212465","Charles Chen","1378","6"
"20260525","213654","Noah Johnston","1379","5"
"20260525","214289","Santiago Lora","1379","5"
"20260525","209855","James Hopper","1381","5"
"20260525","210468","Jeremy Jin","1381","5"
"20260525","207836","Muzammil Murtaza","1381","5"
"20260525","211647","Jaden Weekes","1381","5"
"20260525","209879","Luc Koenig","1385","5"
"20260525","207507","Stefan Latinovic","1385","5"
"20260525","213830","Saki Tange","1385","5"
"20260525","211740","Jeremy Zhang","1388","5"
"20260525","210474","Alexander Frusina","1389","5"
"20260525","211551","Asahi Harazaki","1389","5"
"20260525","109318","Pawel Cias","1389","5"
"20260525","130247","Anton Chekhov","1392","5"
"20260525","213141","Georgi Georgiev","1392","5"
"20260525","211386","Alessio Vasquez Gehrke","1392","5"
"20260525","213120","Lorenzo Berto","1395","5"
"20260525","210522","William Jansen","1396","5"
"20260525","212037","Amir Milushev","1396","5"
"20260525","210444","Charlelie Cosnet","1398","5"
"20260525","207230","Damien Salvestre","1398","5"
"20260525","214192","Ymerali Ibraimi","1400","5"
"20260525","207439","Dax Donders","1401","5"
"20260525","213783","Oswaldo Alejandro Reyes Tirado","1401","5"
"20260525","202128","Louis Dussin","1403","5"
"20260525","207233","Nemanja Malesevic","1403","5"
"20260525","212937","Achilles Belkovics","1405","5"
"20260525","213066","Stefan Horia Haita","1406","5"
"20260525","210602","Peetu Pohjola","1406","5"
"20260525","105590","Uladzimir Ignatik","1408","5"
"20260525","144927","Siddharth Vishwakarma","1408","5"
"20260525","214038","Laurence Teunissen","1410","5"
"20260525","208052","Matthew Segura","1411","5"
"20260525","210348","Jarno Jans","1412","5"
"20260525","213785","Toshiki Karigyo","1412","5"
"20260525","210733","Arthur Bonnaud","1414","5"
"20260525","213721","Pierre Antoine Faut","1415","5"
"20260525","213815","Sergey Petrov","1415","5"
"20260525","213600","Dillon Beckles","1417","5"
"20260525","208216","Alberto Bronzetti","1417","5"
"20260525","200474","Ivan Denisov","1417","5"
"20260525","207209","Raghav Jaisinghani","1417","5"
"20260525","106245","Rodolfo Jauregui Sainz De Rozas","1417","5"
"20260525","213151","Flynn Thomas","1417","5"
"20260525","212632","Peter Alam","1423","5"
"20260525","209889","Thomas Braithwaite","1423","5"
"20260525","212545","Henry Lieberman","1423","5"
"20260525","210140","Ioan Alexandru Chirita","1426","5"
"20260525","212840","Thomas Gerbaud","1426","5"
"20260525","149266","Fadi Bidan","1428","5"
"20260525","213628","Volodymyr Gurenko","1428","5"
"20260525","200310","Alexander Zgirovsky","1428","5"
"20260525","213916","Ashton Mcleod","1431","5"
"20260525","212109","Antonio Voljavec","1431","5"
"20260525","213218","Elias Julian Werner","1431","5"
"20260525","213004","Arthur Bellegy","1434","5"
"20260525","212130","Mariano Tammaro","1434","5"
"20260525","210284","Pijus Vaitiekunas","1436","5"
"20260525","211366","Vuk Radjenovic","1437","5"
"20260525","211690","Toprak Avcibasi","1438","5"
"20260525","213898","Richard Antoni","1439","5"
"20260525","149130","Joe Leather","1440","5"
"20260525","211516","Lorenzo Beraldo","1441","5"
"20260525","212711","Daniel Jade","1442","5"
"20260525","202217","Vito Dellelba","1443","5"
"20260525","211495","Andrin Casanova","1444","5"
"20260525","208039","Ronald Hohmann","1444","5"
"20260525","213927","Gabriele Crivellaro","1446","5"
"20260525","213201","Valentino Grippo","1446","5"
"20260525","209417","Alan Bojarski","1448","5"
"20260525","209314","Jan Kupcic","1448","5"
"20260525","212589","Luka Talan Lopatic","1448","5"
"20260525","212757","Jack Bruce Smith","1451","5"
"20260525","202323","Arjun Mehrotra","1451","5"
"20260525","211407","Andrea Bacaloni","1453","5"
"20260525","209391","Corban Crowther","1454","5"
"20260525","213800","Ty Host","1455","5"
"20260525","210632","Vadym Konovchuk","1455","5"
"20260525","209967","Antoine Berger","1457","5"
"20260525","212624","Nikola Jovic","1458","5"
"20260525","208867","Tomas Luis","1459","5"
"20260525","144955","Yuichiro Inui","1460","5"
"20260525","210076","Ioannis Kountourakis","1461","5"
"20260525","117356","Cem Ilkel","1462","4"
"20260525","122474","Guy Orly Iradukunda","1462","4"
"20260525","208358","Aleksi Lofman","1462","4"
"20260525","212575","Amirkhamza Nasridinov","1462","4"
"20260525","144682","Kaito Uesugi","1462","4"
"20260525","212648","Theodore Winegar","1462","4"
"20260525","214523","Angel Veliz","1468","4"
"20260525","213098","Hugo Car","1469","4"
"20260525","200692","Herbert Jody Maginley","1469","4"
"20260525","208485","Kiranpal Pannu","1469","4"
"20260525","202195","Maxime Cressy","1472","4"
"20260525","209925","Thijmen Loof","1472","4"
"20260525","212066","Artem Alekseychuk","1474","4"
"20260525","213042","Hugo Coquelin","1474","4"
"20260525","210569","Sebastian Eriksson","1474","4"
"20260525","210405","Azuma Visaya","1474","4"
"20260525","210416","Bryce Nakashima","1478","4"
"20260525","210746","Paul Barbier Gazeu","1479","4"
"20260525","105335","Sho Katayama","1479","4"
"20260525","202181","Gilbert Soares Klier Junior","1479","4"
"20260525","212068","Stepan Baum","1482","4"
"20260525","212899","Moritz Kudernatsch","1483","4"
"20260525","208206","Walid Ahouda","1484","4"
"20260525","211570","Cesar Cruz","1484","4"
"20260525","209117","Marco Furlanetto","1484","4"
"20260525","212863","Benjamin Chelia","1487","4"
"20260525","211330","Vasco Leote Prata","1487","4"
"20260525","202165","Alberto Lim","1489","4"
"20260525","214213","Rhys Lawlor","1490","4"
"20260525","133197","Joao Silva","1490","4"
"20260525","111436","Nick Chappell","1492","4"
"20260525","210743","Pranav Kumar","1492","4"
"20260525","213011","John Bothma","1494","4"
"20260525","209273","Romain Gales","1494","4"
"20260525","200487","Jordan Hasson","1494","4"
"20260525","208007","Karlo Kajin","1494","4"
"20260525","123843","Davide Pontoglio","1494","4"
"20260525","207248","Naoki Tajima","1494","4"
"20260525","212459","Kai I Wang","1494","4"
"20260525","206580","Nicola Rispoli","1501","4"
"20260525","133667","Congsup Congcar","1502","4"
"20260525","208027","Alex Jones","1502","4"
"20260525","209974","Aleksander Orlikowski","1502","4"
"20260525","214341","Oscar Brown","1505","4"
"20260525","213204","Zane Stevens","1505","4"
"20260525","213814","Gustavo Albieri","1507","4"
"20260525","212471","Minghui Zhang","1507","4"
"20260525","210105","Martyn Pawelski","1509","4"
"20260525","120545","Ko Suzuki","1509","4"
"20260525","214202","Gus Grumet","1511","4"
"20260525","210301","Benjamin Ignacio Torres Fernandez","1511","4"
"20260525","208892","Mohamed Ali Abibsi","1513","4"
"20260525","125843","Ren Nakamura","1513","4"
"20260525","212078","Riku Takahata","1513","4"
"20260525","212767","Aryan Lakshmanan","1516","4"
"20260525","213393","Breno Braga","1517","4"
"20260525","149134","Matei Florin Breazu","1517","4"
"20260525","210601","Oskari Eerola","1517","4"
"20260525","206790","Alexis Gurmendi","1517","4"
"20260525","127143","Jirat Navasirisomboon","1517","4"
"20260525","212900","Andrea Paolini","1517","4"
"20260525","213667","Valentin Guadagno","1523","4"
"20260525","202439","Sean Hodkin","1523","4"
"20260525","209877","Stevan Popovic","1523","4"
"20260525","213532","Stefan Storch","1523","4"
"20260525","149153","Gabriele Volpi","1523","4"
"20260525","214016","Bautista De La Pena","1528","4"
"20260525","213200","Juan Ignacio Gallego","1528","4"
"20260525","212924","Emanuel Ivanisevic","1528","4"
"20260525","212262","Kylian Collignon","1531","4"
"20260525","212864","Valentin Garay","1531","4"
"20260525","212841","Lucas Marionneau","1531","4"
"20260525","214229","Mathys Picard","1531","4"
"20260525","208381","Nicolas Esteban Rico Arias","1531","4"
"20260525","210595","Jiri Cizek","1536","4"
"20260525","209255","Vladan Tadic","1536","4"
"20260525","210651","Vlad Cristian Breazu","1538","4"
"20260525","212963","Sebastian Grundtvig Jorgensen","1538","4"
"20260525","213624","Kosuke Shibano","1538","4"
"20260525","209979","Madhwin Kamath","1541","4"
"20260525","211762","David Naharro","1541","4"
"20260525","210423","Alessandro Coccioli","1543","4"
"20260525","213579","Jan Klimas","1543","4"
"20260525","210417","Adrian Arcon","1545","4"
"20260525","212797","Hitesh Chauhan","1546","4"
"20260525","213391","Silvio Mencaglia","1546","4"
"20260525","207559","Darrshan Suresh","1546","4"
"20260525","211364","Mihai Alexandru Coman","1549","4"
"20260525","214015","Xavi Palomar","1549","4"
"20260525","206447","Daniel Batista","1551","4"
"20260525","207738","Brandon Perez","1552","4"
"20260525","211455","Oren Vasser","1553","4"
"20260525","211490","Daniel Verbeek","1554","4"
"20260525","212745","Tadeo Meneo","1555","4"
"20260525","205885","Joao Graa","1556","4"
"20260525","214565","Bienvenue Bolangi","1557","3"
"20260525","122081","Luis Britto","1557","3"
"20260525","210756","Loren Thomas Byers","1557","3"
"20260525","131905","Manuel Guinard","1557","3"
"20260525","108766","Samir Iftikhar","1557","3"
"20260525","214587","Aradhya Kshitij","1557","3"
"20260525","144747","Courtney John Lock","1557","3"
"20260525","202417","Siphosothando Montsi","1557","3"
"20260525","106425","Blake Mott","1557","3"
"20260525","126609","Patrik Niklas Salminen","1557","3"
"20260525","134256","Reese Stalder","1557","3"
"20260525","212642","Patrik Trhac","1557","3"
"20260525","213985","Kelly Giese","1569","3"
"20260525","208123","Tom Hands","1569","3"
"20260525","209972","Adit Sinha","1569","3"
"20260525","213784","Guillermo Tunas","1569","3"
"20260525","126193","Mark Whitehouse","1569","3"
"20260525","202269","Justin Barki","1574","3"
"20260525","208178","Samuel Brosset","1574","3"
"20260525","212859","Matisse Farzam","1574","3"
"20260525","208262","Alejo Lorenzo Lingua Lavallen","1574","3"
"20260525","212158","Will Mayew","1574","3"
"20260525","213771","Dominick Mosejczuk","1574","3"
"20260525","210312","Oliver Ojakaar","1574","3"
"20260525","213957","Daniel Phillips","1574","3"
"20260525","214483","Harrison Satara","1574","3"
"20260525","214001","Damien Clerc","1583","3"
"20260525","207839","Yousaf Khalil","1583","3"
"20260525","111515","Thai Son Kwiatkowski","1583","3"
"20260525","210230","Wissam Abderrahman","1586","3"
"20260525","214280","Fantino Alberca","1586","3"
"20260525","214332","Henrique Ortenblad Nogueira","1586","3"
"20260525","212491","Alexander Razeghi","1586","3"
"20260525","210693","Hudson Rivera","1586","3"
"20260525","210571","Isac Stroemberg","1586","3"
"20260525","212854","Felipe Virgili Berini","1586","3"
"20260525","214062","James Weber","1586","3"
"20260525","207595","Mateo Barreiros Reyes","1594","3"
"20260525","214390","Antonin Witz","1594","3"
"20260525","212291","Siwanat Auytayakul","1596","3"
"20260525","213840","Teodor Davidov","1596","3"
"20260525","207761","Julien De Cuyper","1596","3"
"20260525","213818","William Mirarchi","1596","3"
"20260525","120922","Maciej Rajski","1596","3"
"20260525","214210","Vincent Reisach","1596","3"
"20260525","210190","Timofey Stepanov","1596","3"
"20260525","213920","Nathan Cox","1603","3"
"20260525","212476","Noritaka Koizumi","1603","3"
"20260525","211406","Yazid Lahjomri","1603","3"
"20260525","212750","Clement Lemire","1603","3"
"20260525","208334","Deney Wassermann","1607","3"
"20260525","211660","Ryan Augusto Dos Santos","1608","3"
"20260525","212912","Mathys Domenc","1608","3"
"20260525","206895","Alex Kobelt","1608","3"
"20260525","210631","Linus Lagerbohm","1608","3"
"20260525","124001","Gergely Madarasz","1608","3"
"20260525","211677","Matthew Rankin","1608","3"
"20260525","207973","Ainius Sabaliauskas","1608","3"
"20260525","210526","Niccolo Baroni","1615","3"
"20260525","213678","Felipe Dreer","1615","3"
"20260525","210711","Francisco Tomas Geschwind","1615","3"
"20260525","213069","Gasper Matijasic","1615","3"
"20260525","210060","Aleksandar Mihailovic","1615","3"
"20260525","213196","Rihards Neimanis","1615","3"
"20260525","207541","Michalis Sakellaridis","1615","3"
"20260525","213553","Dmytro Shirokyi","1615","3"
"20260525","208890","Richard Zusman","1623","3"
"20260525","213045","Manvydas Balciunas","1624","3"
"20260525","211684","Emirhan Bulut","1624","3"
"20260525","214029","Ye Chen","1624","3"
"20260525","213058","Weiyi Kong","1624","3"
"20260525","212167","Darius Florin Pop","1624","3"
"20260525","212965","Juan Jose Bianchi","1629","3"
"20260525","214156","Mahmoud Chetouane","1629","3"
"20260525","212876","Pedro Andre De Almeida Santos","1629","3"
"20260525","210115","Yunseok Jang","1629","3"
"20260525","213576","Matt Kleiman","1629","3"
"20260525","212617","Shu Muto","1629","3"
"20260525","213980","Arnav Paparkar","1629","3"
"20260525","207958","Roman Postolka","1629","3"
"20260525","149268","Gabriele Vulpitta","1637","3"
"20260525","105419","Patricio Alvarado","1638","3"
"20260525","214264","Jerrid Gaines","1638","3"
"20260525","210598","Nicolas Hollender","1638","3"
"20260525","214214","Daniel Jovanovski","1638","3"
"20260525","212499","Vardan Manukyan","1638","3"
"20260525","213798","Noah Brownrigg","1643","3"
"20260525","134545","Alexis Canter","1643","3"
"20260525","208197","Ammar Elamin","1643","3"
"20260525","210153","David Fix","1643","3"
"20260525","212232","Yeonsu Jeong","1643","3"
"20260525","149278","Daniel Khazime","1643","3"
"20260525","149139","Arthur Laborde","1643","3"
"20260525","213979","Kunanan Pantaratorn","1643","3"
"20260525","212180","Shaoyun Liu","1651","3"
"20260525","211389","Manuel Mouilleron Salvo","1651","3"
"20260525","210570","Kevin Edengren","1653","3"
"20260525","210649","Giammarco Gandolfi","1653","3"
"20260525","213114","Chun Chien Hou","1653","3"
"20260525","213640","Stephane Pierre Jo Kamendje","1653","3"
"20260525","210749","Andrea M'Chich","1653","3"
"20260525","213617","Mattia Nannelli","1653","3"
"20260525","211322","Lasse Poertner","1653","3"
"20260525","210011","Aristarkh Safonov","1653","3"
"20260525","210420","Gheorghe Claudiu Schinteie","1653","3"
"20260525","213801","Jake Dembo","1662","3"
"20260525","213653","Benjamin Willwerth","1662","3"
"20260525","210205","Edoardo Zanada","1662","3"
"20260525","210191","Gian Gruenig","1665","3"
"20260525","148670","Karol Malirz","1665","3"
"20260525","210229","Aleksa Pisaric","1665","3"
"20260525","213588","Esteban Talavera Cortes","1665","3"
"20260525","212498","Benoit Torcq","1665","3"
"20260525","212806","Benjamin Gusic Wan","1670","3"
"20260525","213930","Zangar Nurlanuly","1670","3"
"20260525","212310","Pepijn Bastiaansen","1672","3"
"20260525","213180","Leonardo Cattaneo","1672","3"
"20260525","213376","Jeffrey Fradkin","1672","3"
"20260525","212981","Jonas Gundacker","1672","3"
"20260525","144813","Benjamin Hannestad","1672","3"
"20260525","212119","Nik Mikovic","1672","3"
"20260525","212875","Zhengyu Sun","1672","3"
"20260525","211454","Federico Valle","1672","3"
"20260525","209267","Vesa Ahti","1680","3"
"20260525","149142","Tanguy Genier","1680","3"
"20260525","213298","Carl Holder","1680","3"
"20260525","209103","Haoyuan Huang","1680","3"
"20260525","212932","Noah Karma","1680","3"
"20260525","211601","Alvaro Peiro Serrano","1680","3"
"20260525","212289","Tom Sickenberger","1680","3"
"20260525","213637","Daniel Domingos","1687","3"
"20260525","212094","Liam Delicata","1688","3"
"20260525","213791","Fumin Jiang","1688","3"
"20260525","212738","Manel Lazaro Juncadella","1688","3"
"20260525","213075","Alejandro Lopez Escribano","1691","3"
"20260525","200045","Anthony Susanto","1691","3"
"20260525","210032","Pierre Antoine Tailleu","1691","3"
"20260525","209885","Gokberk Saritas","1694","3"
"20260525","213037","Luis Garcia Paez","1695","3"
"20260525","124045","Lawrence Bataljin","1696","3"
"20260525","211537","Alfred Almasi","1697","2"
"20260525","212678","David Bakonyi","1697","2"
"20260525","213913","Casper Christensen","1697","2"
"20260525","213691","Connor Doig","1697","2"
"20260525","126630","Ivan Liutarevich","1697","2"
"20260525","207505","Mario Mansilla Diez","1697","2"
"20260525","211754","Pablo Manzano Lapuerta","1697","2"
"20260525","214329","Diego Eduardo Munoz Navia","1697","2"
"20260525","208254","Ignacio Novo","1697","2"
"20260525","207547","Bruno Pujol Navarro","1697","2"
"20260525","105578","Cristian Rodriguez","1697","2"
"20260525","213738","Jack Satterfield","1697","2"
"20260525","214541","Heorhii Shylov","1697","2"
"20260525","214327","Oliver Andre Solis Encinas","1697","2"
"20260525","127443","Andres Urrea","1697","2"
"20260525","208874","Seita Watanabe","1697","2"
"20260525","208147","Alexandre Aubriot","1697","2"
"20260525","214270","Tomas Zurmendi","1697","2"
"20260525","210504","Billy Blaydes","1715","2"
"20260525","214125","Raffaele Ciurnelli","1715","2"
"20260525","214331","Valentino Conte","1715","2"
"20260525","212570","Nikita Filin","1715","2"
"20260525","214337","Eudald Gonzalez","1715","2"
"20260525","212782","Saahith Jayaraman","1715","2"
"20260525","109737","Markos Kalovelonis","1715","2"
"20260525","214269","Marcel Latak","1715","2"
"20260525","211622","Loan Lestir","1715","2"
"20260525","212916","Marko Milosavljevic","1715","2"
"20260525","210102","Neo Niedner","1715","2"
"20260525","210376","Max Sheldon","1715","2"
"20260525","214054","Baltazar Wiger Nordas","1715","2"
"20260525","214138","Bastian Berenz","1728","2"
"20260525","123847","Bogdan Bobrov","1728","2"
"20260525","214292","Ignacio De Armas","1728","2"
"20260525","209294","Diego Duran","1728","2"
"20260525","213263","Christoph Gayk","1728","2"
"20260525","210188","Petar Jovanovic","1728","2"
"20260525","212139","Vit Kalina","1728","2"
"20260525","212669","Botond Kisantal","1728","2"
"20260525","212023","Oscar Lacides","1728","2"
"20260525","207431","Lewie Lane","1728","2"
"20260525","214333","Woong Bi Lee","1728","2"
"20260525","105011","Illya Marchenko","1728","2"
"20260525","207587","Martins Rocens","1728","2"
"20260525","213651","Agustin Salazar Salazar","1728","2"
"20260525","106138","Yaraslav Shyla","1728","2"
"20260525","213999","Leon Sloboda","1728","2"
"20260525","208151","Filippo Speziali","1728","2"
"20260525","212099","Benjamin Vitter","1728","2"
"20260525","208589","Nikita Volonski","1728","2"
"20260525","211741","Anthony Wright","1728","2"
"20260525","209206","Antonio Caruso","1748","2"
"20260525","208821","Ondrej Horak","1748","2"
"20260525","207370","Ryusuke Horiuchi","1748","2"
"20260525","213367","Emiliano Jorquera","1748","2"
"20260525","213213","Hyu Kawanishi","1748","2"
"20260525","144896","Hao Sheng Koay","1748","2"
"20260525","122649","Photos Photiades","1748","2"
"20260525","211333","Vito Tonejc","1748","2"
"20260525","206888","Zhao Zhao","1748","2"
"20260525","212914","Corey Craig","1757","2"
"20260525","211634","Tobia Grandinetti","1757","2"
"20260525","213601","Pranav Karthik","1757","2"
"20260525","214276","Min Ho Ko","1757","2"
"20260525","214265","Jordan Lee","1757","2"
"20260525","116985","Petr Michnev","1757","2"
"20260525","211587","Diogo Morais","1757","2"
"20260525","210081","Viacheslav Ovchinnikov","1757","2"
"20260525","212230","Seungmin Park","1757","2"
"20260525","213964","Bengt Johan Reinhard","1757","2"
"20260525","104908","Mikal Oliver Statham","1757","2"
"20260525","213907","Christian Wedel","1757","2"
"20260525","213933","Kaan Isak Kosaner","1769","2"
"20260525","213873","Benjamin Perez","1769","2"
"20260525","213274","Eli Stephenson","1769","2"
"20260525","214025","Boxiong Zhang","1769","2"
"20260525","209982","Konstantin Zhzhenov","1769","2"
"20260525","212462","Evan Burnett","1774","2"
"20260525","214377","Tito Chavez","1774","2"
"20260525","212129","Mariano Dedura Palomero","1774","2"
"20260525","212929","Nikola Djukic Valera","1774","2"
"20260525","200622","Hernando Jose Escurra Isnardi","1774","2"
"20260525","212150","Oskar Jansson","1774","2"
