player_id,surface,matches,wins,losses,win_rate,surface_elo,surface_elo_rank
103909,Grass,16,9,7,0.5625,1539.1543796437213,163.0
103909,Carpet,12,6,6,0.5,1504.8582002673022,162.0
103912,Clay,6,2,4,0.3333,1481.3028869595248,988.0
103917,Hard,226,93,133,0.4115,1564.0568922441043,195.0
103917,Grass,108,67,41,0.6204,1637.314624633896,47.0
103917,Clay,54,15,39,0.2778,1469.9087339845137,1176.0
103917,Carpet,14,3,11,0.2143,1443.1441074665802,622.0
103921,Hard,1,0,1,0.0,1488.2615618377924,815.0
103925,Clay,2,0,2,0.0,1479.7108457742668,1014.0
103926,Clay,26,5,21,0.1923,1391.5797628710766,1546.0
103926,Hard,10,3,7,0.3,1490.481893707026,698.0
103958,Hard,1,0,1,0.0,1488.6542404838965,790.0
103963,Clay,2,0,2,0.0,1475.9978011616533,1089.0
103964,Grass,1,0,1,0.0,1488.1926335881908,607.0
103967,Hard,13,5,8,0.3846,1503.5833634406056,466.0
103967,Clay,8,1,7,0.125,1447.962610615584,1382.0
103967,Carpet,1,0,1,0.0,1490.3696802646027,268.0
103969,Hard,1,0,1,0.0,1489.242553465608,761.0
103970,Hard,532,337,195,0.6335,1687.452993340935,52.0
103970,Clay,455,314,141,0.6901,1715.899567613155,24.0
103970,Grass,70,44,26,0.6286,1593.3181032651803,76.0
103970,Carpet,16,7,9,0.4375,1497.0520586150021,221.0
103971,Hard,101,36,65,0.3564,1446.5205340730774,1466.0
103971,Grass,31,13,18,0.4194,1474.982386230042,908.0
103971,Clay,21,2,19,0.0952,1385.2660264619826,1550.0
103971,Carpet,15,9,6,0.6,1539.0337590082936,81.0
103976,Clay,21,6,15,0.2857,1462.5790892152402,1253.0
103976,Hard,2,0,2,0.0,1477.2783289831866,1101.0
103976,Carpet,1,0,1,0.0,1487.7435954599598,354.0
103990,Hard,400,222,178,0.555,1626.7583501669958,98.0
103990,Clay,385,255,130,0.6623,1553.260603813121,191.0
103990,Grass,52,28,24,0.5385,1532.07785547634,186.0
103990,Carpet,29,13,16,0.4483,1504.9734909195486,161.0
103997,Hard,93,31,62,0.3333,1442.1508905091453,1491.0
103997,Clay,80,35,45,0.4375,1514.7271843622552,351.0
103997,Grass,24,12,12,0.5,1519.7692208245653,239.0
103997,Carpet,1,0,1,0.0,1486.9927505760659,388.0
103999,Hard,15,4,11,0.2667,1455.1629933968547,1394.0
103999,Clay,8,1,7,0.125,1472.4323740790244,1139.0
103999,Grass,5,2,3,0.4,1489.9180164634447,537.0
104001,Hard,4,1,3,0.25,1478.6848106416778,1071.0
104001,Grass,1,0,1,0.0,1488.0,633.0
104003,Clay,28,8,20,0.2857,1434.0296979853308,1467.0
104003,Hard,9,2,7,0.2222,1461.908031184532,1309.0
104003,Grass,3,1,2,0.3333,1482.3767401326738,781.0
104004,Clay,7,0,7,0.0,1431.6216276765376,1475.0
104004,Hard,5,2,3,0.4,1491.3527834748281,685.0
104007,Clay,7,2,5,0.2857,1481.4757154301274,984.0
104010,Clay,7,1,6,0.1429,1454.090586268281,1332.0
104010,Hard,5,0,5,0.0,1479.2215340075024,1061.0
104019,Hard,87,37,50,0.4253,1478.1198054686408,1083.0
104019,Clay,73,31,42,0.4247,1512.9314112392808,363.0
104019,Grass,27,10,17,0.3704,1455.7994636547362,1085.0
104019,Carpet,9,4,5,0.4444,1487.7977695588793,352.0
104021,Clay,1,0,1,0.0,1490.3270376648532,681.0
104022,Hard,468,256,212,0.547,1526.00524506145,310.0
104022,Clay,248,123,125,0.496,1441.4296232720926,1422.0
104022,Grass,107,61,46,0.5701,1553.2611443194555,138.0
104022,Carpet,51,33,18,0.6471,1641.3409782757183,22.0
104025,Hard,63,22,41,0.3492,1509.665417470955,410.0
104025,Grass,8,2,6,0.25,1471.754373909084,944.0
104025,Clay,7,1,6,0.1429,1468.77023692531,1184.0
104026,Hard,86,56,30,0.6512,1731.6665980112825,32.0
104026,Clay,13,2,11,0.1538,1436.455335007019,1447.0
104026,Grass,12,6,6,0.5,1518.0244388079864,249.0
104026,Carpet,6,4,2,0.6667,1530.2943444807072,94.0
104034,Clay,1,0,1,0.0,1490.8771305975206,665.0
104035,Hard,75,20,55,0.2667,1409.128327400234,1631.0
104035,Grass,17,5,12,0.2941,1449.5358868137814,1114.0
104035,Clay,9,3,6,0.3333,1484.0332128623854,937.0
104043,Clay,45,19,26,0.4222,1502.756283848204,477.0
104043,Grass,3,1,2,0.3333,1496.2369051572505,440.0
104043,Hard,3,1,2,0.3333,1501.1383849807912,492.0
104053,Hard,535,403,132,0.7533,1800.9388881663767,17.0
104053,Grass,103,82,21,0.7961,1777.0605357163315,7.0
104053,Clay,99,66,33,0.6667,1612.1212132786027,97.0
104053,Carpet,33,23,10,0.697,1623.1537608787758,29.0
104056,Hard,28,6,22,0.2143,1402.3063945654867,1646.0
104056,Grass,10,4,6,0.4,1485.8477391120675,756.0
104056,Clay,8,0,8,0.0,1440.4348464708296,1428.0
104056,Carpet,2,0,2,0.0,1485.7319920442358,405.0
104059,Hard,1,0,1,0.0,1486.6094920414662,926.0
104068,Hard,268,135,133,0.5037,1511.3689069184134,388.0
104068,Grass,50,24,26,0.48,1482.0881338851395,784.0
104068,Clay,46,12,34,0.2609,1472.065542390524,1145.0
104068,Carpet,16,8,8,0.5,1515.782054673505,123.0
104070,Hard,8,2,6,0.25,1482.5084833396543,1021.0
104070,Clay,2,0,2,0.0,1477.9942591197228,1046.0
104070,Grass,1,0,1,0.0,1492.1817031984572,486.0
104071,Hard,5,2,3,0.4,1487.7390613756008,857.0
104071,Grass,3,2,1,0.6667,1513.824182590365,263.0
104076,Clay,234,135,99,0.5769,1690.2053633027253,35.0
104076,Hard,108,42,66,0.3889,1527.4364647120944,305.0
104076,Carpet,9,4,5,0.4444,1492.2741834721035,246.0
104076,Grass,8,0,8,0.0,1411.3232868793318,1216.0
104081,Clay,48,17,31,0.3542,1470.4340410211043,1166.0
104081,Hard,16,6,10,0.375,1503.7457796979977,463.0
104081,Grass,3,0,3,0.0,1472.1781624018067,940.0
104081,Carpet,2,1,1,0.5,1499.8274302537518,194.0
104082,Hard,3,0,3,0.0,1467.3476717103363,1234.0
104091,Clay,3,1,2,0.3333,1504.1188276038747,458.0
104095,Hard,14,2,12,0.1429,1433.421106531491,1547.0
104095,Clay,3,0,3,0.0,1475.352733933505,1103.0
104095,Carpet,1,0,1,0.0,1486.3123383587806,397.0
104098,Hard,278,146,132,0.5252,1562.923736060969,196.0
104098,Clay,71,27,44,0.3803,1506.1153755768773,433.0
104098,Grass,65,37,28,0.5692,1537.3127476655538,170.0
104098,Carpet,16,8,8,0.5,1509.9593705285215,147.0
104112,Clay,8,2,6,0.25,1487.0955502893369,869.0
104112,Hard,4,1,3,0.25,1484.468351538955,985.0
104113,Hard,1,0,1,0.0,1489.6935232753674,742.0
104115,Hard,3,0,3,0.0,1477.9473274704435,1088.0
104117,Hard,16,6,10,0.375,1480.8790738156843,1042.0
104117,Clay,9,1,8,0.1111,1453.3109297534938,1340.0
104117,Grass,3,1,2,0.3333,1484.532485558926,766.0
104121,Clay,6,1,5,0.1667,1465.0018908775169,1230.0
104121,Hard,2,0,2,0.0,1488.6120958662286,793.0
104121,Grass,1,0,1,0.0,1492.2498539141263,484.0
104122,Clay,202,91,111,0.4505,1502.2798034150999,488.0
104122,Hard,83,26,57,0.3133,1500.0708061375376,513.0
104122,Grass,24,6,18,0.25,1416.0322436227434,1212.0
104136,Clay,5,0,5,0.0,1467.4878212383294,1200.0
104136,Hard,1,0,1,0.0,1486.588639738707,927.0
104136,Grass,1,0,1,0.0,1486.759809524958,725.0
104149,Clay,3,1,2,0.3333,1491.283204532706,650.0
104154,Hard,55,20,35,0.3636,1452.8049507241499,1420.0
104154,Clay,35,11,24,0.3143,1441.7283935242397,1418.0
104154,Grass,9,2,7,0.2222,1444.7476908643193,1136.0
104158,Hard,1,0,1,0.0,1493.0527838632277,631.0
104160,Clay,32,10,22,0.3125,1458.9331113162584,1290.0
104160,Hard,20,3,17,0.15,1409.545552481812,1629.0
104160,Carpet,7,2,5,0.2857,1474.238039060554,495.0
104160,Grass,7,2,5,0.2857,1467.7365627104236,987.0
104166,Hard,134,55,79,0.4104,1511.9167273124863,381.0
104166,Grass,25,11,14,0.44,1478.0083876048816,836.0
104166,Clay,12,1,11,0.0833,1412.690705301602,1527.0
104171,Grass,14,4,10,0.2857,1460.2914546603838,1062.0
104171,Hard,2,0,2,0.0,1480.2127458145158,1050.0
104173,Hard,14,5,9,0.3571,1486.697497440771,923.0
104173,Grass,1,0,1,0.0,1490.353667318419,525.0
104179,Clay,3,0,3,0.0,1481.9647584129164,975.0
104179,Hard,1,0,1,0.0,1492.0192373420334,658.0
104180,Hard,266,135,131,0.5075,1570.7076286637134,179.0
104180,Grass,81,45,36,0.5556,1649.6182160059304,40.0
104180,Clay,49,19,30,0.3878,1504.2574476743268,457.0
104180,Carpet,7,2,5,0.2857,1462.7618465700093,555.0
104181,Clay,3,0,3,0.0,1473.219520084158,1129.0
104182,Clay,6,1,5,0.1667,1476.8814386927827,1066.0
104182,Carpet,1,0,1,0.0,1487.595250490544,365.0
104192,Hard,2,0,2,0.0,1488.8994403472784,780.0
104192,Clay,1,0,1,0.0,1494.4768080766298,602.0
104195,Clay,10,3,7,0.3,1485.7419088451197,907.0
104196,Clay,8,4,4,0.5,1513.238118867727,357.0
104198,Hard,310,129,181,0.4161,1474.8442218947168,1148.0
104198,Clay,273,135,138,0.4945,1566.595124032096,162.0
104198,Grass,60,29,31,0.4833,1486.693514176187,727.0
104198,Carpet,4,1,3,0.25,1485.4338576050968,407.0
104209,Clay,6,2,4,0.3333,1497.1019501659166,569.0
104209,Hard,3,1,2,0.3333,1494.3707404260986,593.0
104211,Hard,1,0,1,0.0,1487.8936014484623,848.0
104214,Clay,202,109,93,0.5396,1529.3564076918867,275.0
104214,Hard,184,86,98,0.4674,1526.7454260649513,306.0
104214,Grass,33,16,17,0.4848,1496.6195914725313,438.0
104214,Carpet,17,9,8,0.5294,1522.6601154006987,112.0
104216,Clay,68,25,43,0.3676,1452.6869410588972,1345.0
104216,Hard,16,3,13,0.1875,1433.3635881293765,1549.0
104216,Grass,4,0,4,0.0,1462.6721863280966,1045.0
104217,Grass,8,3,5,0.375,1489.5842218590662,551.0
104217,Hard,7,2,5,0.2857,1485.3274691136903,969.0
104219,Hard,12,1,11,0.0833,1429.2202981105654,1570.0
104219,Clay,5,0,5,0.0,1454.9500281875642,1326.0
104219,Carpet,2,0,2,0.0,1478.2794611218937,455.0
104219,Grass,1,0,1,0.0,1488.0,635.0
104224,Grass,2,1,1,0.5,1503.2227681240586,347.0
104224,Hard,2,1,1,0.5,1502.1252804957226,483.0
104225,Clay,54,23,31,0.4259,1519.9346959518734,311.0
104225,Hard,45,8,37,0.1778,1355.6314817681582,1685.0
104225,Grass,4,0,4,0.0,1465.9528374435654,1011.0
104225,Carpet,1,0,1,0.0,1489.7684357627586,282.0
104226,Clay,4,1,3,0.25,1490.1577647338609,688.0
104226,Grass,1,0,1,0.0,1486.9747831790582,720.0
104227,Clay,3,1,2,0.3333,1495.9224781011535,585.0
104227,Hard,1,0,1,0.0,1494.8245521470405,585.0
104229,Hard,270,106,164,0.3926,1532.5730845081985,280.0
104229,Grass,63,27,36,0.4286,1510.7281457474166,288.0
104229,Clay,24,5,19,0.2083,1434.6493715679499,1461.0
104229,Carpet,1,1,0,1.0,1512.6482982508635,129.0
104230,Clay,30,12,18,0.4,1487.874448351628,822.0
104230,Hard,19,7,12,0.3684,1496.4881285790773,564.0
104230,Grass,4,0,4,0.0,1450.8457459537765,1113.0
104233,Hard,14,4,10,0.2857,1453.6750444323943,1411.0
104233,Carpet,5,4,1,0.8,1534.0738385731054,88.0
104233,Grass,3,0,3,0.0,1464.5993934561873,1024.0
104233,Clay,1,0,1,0.0,1492.722928843208,622.0
104235,Grass,1,0,1,0.0,1487.806788068794,659.0
104235,Hard,1,1,0,1.0,1511.0050742249105,395.0
104250,Hard,20,5,15,0.25,1428.759204936824,1573.0
104250,Grass,13,8,5,0.6154,1539.0589475647496,164.0
104250,Carpet,1,0,1,0.0,1486.843017165034,389.0
104251,Hard,4,0,4,0.0,1464.958391542214,1268.0
104252,Hard,226,99,127,0.4381,1489.9809815505441,728.0
104252,Clay,186,92,94,0.4946,1512.135965439857,369.0
104252,Grass,64,38,26,0.5938,1611.182348511838,63.0
104252,Carpet,7,3,4,0.4286,1497.9494944368257,216.0
104259,Hard,422,226,196,0.5355,1612.8898322723555,111.0
104259,Clay,304,170,134,0.5592,1606.5275806088819,102.0
104259,Grass,100,60,40,0.6,1591.575691327724,78.0
104259,Carpet,11,5,6,0.4545,1505.4278045460153,160.0
104262,Hard,54,20,34,0.3704,1468.5779637415521,1220.0
104262,Clay,37,12,25,0.3243,1450.1341200913853,1365.0
104262,Grass,8,1,7,0.125,1440.0436679043014,1148.0
104268,Hard,158,60,98,0.3797,1497.1380205944997,552.0
104268,Clay,51,18,33,0.3529,1473.6151950544613,1127.0
104268,Grass,41,16,25,0.3902,1484.8252873050528,764.0
104268,Carpet,5,3,2,0.6,1521.92372587356,114.0
104269,Hard,489,256,233,0.5235,1521.1253348985442,328.0
104269,Clay,384,228,156,0.5938,1541.0013489734029,230.0
104269,Grass,95,51,44,0.5368,1537.742230603865,168.0
104269,Carpet,15,8,7,0.5333,1522.0463132099721,113.0
104273,Hard,118,47,71,0.3983,1550.3439556924593,228.0
104273,Clay,53,20,33,0.3774,1488.8044912963114,741.0
104273,Grass,35,16,19,0.4571,1502.564104758048,352.0
104273,Carpet,1,0,1,0.0,1487.2383680997398,381.0
104281,Hard,4,1,3,0.25,1498.8508996289572,532.0
104291,Hard,147,60,87,0.4082,1488.377452815473,805.0
104291,Clay,51,21,30,0.4118,1518.7441462953495,318.0
104291,Grass,27,8,19,0.2963,1420.7007308547054,1207.0
104291,Carpet,2,1,1,0.5,1499.585699413623,206.0
104292,Hard,10,5,5,0.5,1492.5767738111526,643.0
104292,Grass,4,2,2,0.5,1501.7696509896098,364.0
104295,Hard,1,0,1,0.0,1485.800306333525,953.0
104297,Clay,54,15,39,0.2778,1433.78759878778,1468.0
104297,Hard,26,8,18,0.3077,1470.3585457253962,1201.0
104297,Grass,5,0,5,0.0,1444.1637012547178,1140.0
104308,Hard,47,11,36,0.234,1397.3093024644202,1657.0
104308,Clay,22,4,18,0.1818,1418.4213396391078,1515.0
104308,Grass,12,4,8,0.3333,1466.0497632650927,1008.0
104311,Clay,2,1,1,0.5,1503.8108706550343,461.0
104312,Hard,402,182,220,0.4527,1522.2335559748617,323.0
104312,Clay,247,120,127,0.4858,1472.226819239751,1142.0
104312,Grass,112,63,49,0.5625,1578.2099225154464,97.0
104312,Carpet,14,4,10,0.2857,1453.114765350843,595.0
104314,Clay,20,7,13,0.35,1461.8325559642049,1261.0
104314,Hard,15,5,10,0.3333,1487.4934713935368,881.0
104314,Grass,7,3,4,0.4286,1492.2543694587669,483.0
104325,Clay,2,0,2,0.0,1479.5405355378018,1015.0
104327,Hard,122,55,67,0.4508,1554.8076042280304,215.0
104327,Clay,64,25,39,0.3906,1485.8096908952164,906.0
104327,Grass,33,15,18,0.4545,1518.6892428159733,247.0
104327,Carpet,3,2,1,0.6667,1517.3700145288165,120.0
104330,Hard,103,33,70,0.3204,1463.8001141549526,1282.0
104330,Grass,34,18,16,0.5294,1524.3064027033104,215.0
104330,Clay,11,4,7,0.3636,1490.9323137945041,663.0
104332,Hard,111,50,61,0.4505,1531.9224190574894,284.0
104332,Clay,40,15,25,0.375,1477.7968970973013,1049.0
104332,Grass,39,20,19,0.5128,1566.9804697164902,111.0
104338,Clay,361,225,136,0.6233,1672.3890301714323,41.0
104338,Hard,203,95,108,0.468,1614.3978280221154,109.0
104338,Grass,18,7,11,0.3889,1490.3476021732495,526.0
104338,Carpet,8,3,5,0.375,1480.1671115414053,440.0
104339,Hard,181,105,76,0.5801,1739.8091954443573,30.0
104339,Clay,55,32,23,0.5818,1651.1301277583295,53.0
104339,Grass,53,39,14,0.7358,1713.5113015484615,16.0
104339,Carpet,26,16,10,0.6154,1588.1081020864804,39.0
104349,Clay,36,11,25,0.3056,1434.4716534498455,1463.0
104349,Hard,11,1,10,0.0909,1434.7168991877006,1542.0
104349,Grass,1,0,1,0.0,1487.9888400382508,646.0
104355,Hard,1,0,1,0.0,1488.1285729332963,817.0
104360,Clay,2,1,1,0.5,1502.5713231225234,483.0
104368,Hard,6,0,6,0.0,1440.8913396839414,1506.0
104371,Hard,44,18,26,0.4091,1527.6297434619116,303.0
104371,Clay,40,12,28,0.3,1446.20105663428,1391.0
104371,Grass,13,3,10,0.2308,1444.339907207574,1139.0
104371,Carpet,2,0,2,0.0,1476.4885148853714,472.0
104372,Grass,32,9,23,0.2812,1409.6610579827293,1219.0
104372,Hard,7,1,6,0.1429,1455.855472772033,1382.0
104379,Hard,25,11,14,0.44,1519.2718098256942,338.0
104379,Grass,7,3,4,0.4286,1493.9138715565,460.0
104379,Clay,1,0,1,0.0,1488.9886336364596,732.0
104386,Hard,298,158,140,0.5302,1571.6993452917714,175.0
104386,Clay,117,55,62,0.4701,1558.8904930290764,177.0
104386,Grass,72,38,34,0.5278,1537.7033532250864,169.0
104386,Carpet,8,2,6,0.25,1466.321850081543,536.0
104392,Clay,5,2,3,0.4,1504.3676406839304,453.0
104397,Hard,8,1,7,0.125,1444.9592735283802,1475.0
104397,Clay,7,2,5,0.2857,1485.2912047262957,915.0
104415,Grass,2,0,2,0.0,1478.44560321063,830.0
104417,Hard,260,167,93,0.6423,1913.7181103635212,6.0
104417,Clay,127,78,49,0.6142,1865.9704398054316,7.0
104417,Grass,43,26,17,0.6047,1638.8813247223134,44.0
104417,Carpet,27,21,6,0.7778,1635.7717395709008,24.0
104424,Hard,86,26,60,0.3023,1456.7286079843996,1374.0
104424,Grass,16,4,12,0.25,1447.8942449622507,1122.0
104424,Clay,11,2,9,0.1818,1458.0464484411957,1301.0
104424,Carpet,1,0,1,0.0,1486.0625780122166,401.0
104433,Hard,94,33,61,0.3511,1453.0665605078407,1417.0
104433,Grass,43,20,23,0.4651,1502.3794976062932,356.0
104433,Clay,6,0,6,0.0,1449.9603534818887,1366.0
104433,Carpet,3,1,2,0.3333,1494.5562140281138,235.0
104444,Hard,1,0,1,0.0,1486.5354261749303,929.0
104453,Hard,11,5,6,0.4545,1518.2374147995176,345.0
104453,Clay,6,2,4,0.3333,1487.12701797261,868.0
104460,Hard,67,23,44,0.3433,1490.7453254857107,693.0
104460,Clay,52,21,31,0.4038,1481.9492675814133,976.0
104460,Grass,40,17,23,0.425,1520.4363930249708,237.0
104465,Grass,1,0,1,0.0,1490.582136712304,521.0
104467,Clay,13,6,7,0.4615,1518.7831025914386,317.0
104467,Hard,3,0,3,0.0,1465.6624138372601,1256.0
104468,Hard,519,297,222,0.5723,1599.2912798560392,134.0
104468,Clay,254,143,111,0.563,1523.6586348809046,297.0
104468,Grass,92,50,42,0.5435,1552.4069040921174,140.0
104468,Carpet,9,4,5,0.4444,1498.6735487800138,213.0
104470,Hard,1,0,1,0.0,1489.4583569552083,753.0
104471,Hard,158,73,85,0.462,1471.6273250984914,1192.0
104471,Clay,60,26,34,0.4333,1575.431734626684,138.0
104471,Grass,31,17,14,0.5484,1555.9349833138804,130.0
104476,Hard,4,1,3,0.25,1481.12715451388,1035.0
104476,Clay,2,1,1,0.5,1502.0972745184956,490.0
104477,Clay,4,0,4,0.0,1476.118680994032,1084.0
104486,Hard,1,0,1,0.0,1488.3107113186682,810.0
104488,Clay,1,0,1,0.0,1487.8402210430377,825.0
104494,Clay,27,6,21,0.2222,1415.8478501564477,1522.0
104494,Hard,12,3,9,0.25,1461.7244318290584,1312.0
104494,Grass,4,0,4,0.0,1457.1376685225496,1073.0
104495,Clay,2,1,1,0.5,1499.4922554415637,530.0
104495,Grass,2,1,1,0.5,1500.8223946046776,379.0
104499,Hard,37,12,25,0.3243,1476.7118600300244,1113.0
104499,Grass,22,9,13,0.4091,1492.2579626276336,482.0
104499,Clay,3,0,3,0.0,1473.7917071295262,1125.0
104500,Hard,88,38,50,0.4318,1516.1262618388428,358.0
104500,Clay,19,6,13,0.3158,1467.1695766899834,1204.0
104500,Grass,11,3,8,0.2727,1454.3594254027144,1094.0
104505,Hard,23,5,18,0.2174,1400.5762722888978,1651.0
104505,Grass,5,1,4,0.2,1466.1929779798647,1006.0
104505,Clay,4,2,2,0.5,1512.8314269890611,364.0
104505,Carpet,2,1,1,0.5,1499.598271417914,197.0
104515,Clay,11,5,6,0.4545,1510.572037195191,391.0
104515,Hard,4,0,4,0.0,1470.5133187982312,1200.0
104516,Hard,3,1,2,0.3333,1501.7422921279565,488.0
104516,Clay,1,0,1,0.0,1487.7660882195626,829.0
104523,Clay,65,31,34,0.4769,1561.3291670178503,172.0
104523,Hard,40,16,24,0.4,1520.2992754596487,333.0
104523,Grass,8,1,7,0.125,1446.1896897715706,1129.0
104527,Hard,557,335,222,0.6014,1572.7610479876337,172.0
104527,Clay,321,194,127,0.6044,1511.8431347776675,375.0
104527,Grass,70,34,36,0.4857,1559.3119379554587,123.0
104527,Carpet,13,6,7,0.4615,1507.1063252084682,153.0
104534,Hard,201,87,114,0.4328,1538.9239892387002,265.0
104534,Grass,54,26,28,0.4815,1551.6997858140107,141.0
104534,Clay,37,7,30,0.1892,1360.6553276057807,1559.0
104542,Hard,460,309,151,0.6717,1654.4735388588756,72.0
104542,Clay,135,81,54,0.6,1636.188459321491,63.0
104542,Grass,75,51,24,0.68,1685.1806456929426,29.0
104542,Carpet,10,7,3,0.7,1550.770126695833,70.0
104545,Hard,558,346,212,0.6201,1596.7281813273023,138.0
104545,Clay,139,77,62,0.554,1655.9720360280212,50.0
104545,Grass,84,56,28,0.6667,1667.1617086554334,32.0
104547,Clay,128,58,70,0.4531,1571.8163771992804,148.0
104547,Hard,81,30,51,0.3704,1510.4560292514307,405.0
104547,Grass,13,2,11,0.1538,1416.2710833595072,1211.0
104548,Hard,40,10,30,0.25,1429.5656164548518,1569.0
104548,Grass,10,5,5,0.5,1515.6562511607924,256.0
104548,Clay,9,5,4,0.5556,1535.019707365622,246.0
104550,Clay,4,0,4,0.0,1459.4699188528846,1285.0
104550,Hard,1,0,1,0.0,1494.254203283926,595.0
104559,Hard,170,62,108,0.3647,1480.6714881474477,1045.0
104559,Clay,102,40,62,0.3922,1518.7298000078629,319.0
104559,Grass,21,5,16,0.2381,1421.4221546403132,1206.0
104559,Carpet,10,3,7,0.3,1465.0817137052084,545.0
104563,Clay,12,4,8,0.3333,1476.0251529225347,1086.0
104563,Hard,10,1,9,0.1,1443.105197064071,1482.0
104563,Grass,1,0,1,0.0,1485.231552308564,762.0
104571,Hard,410,230,180,0.561,1625.9923894285398,101.0
104571,Grass,95,55,40,0.5789,1564.701257885551,115.0
104571,Clay,80,30,50,0.375,1441.1639157522045,1425.0
104571,Carpet,11,9,2,0.8182,1588.0518147760156,40.0
104579,Hard,4,1,3,0.25,1493.9290135493884,608.0
104579,Clay,1,0,1,0.0,1494.3710336627034,605.0
104586,Hard,150,56,94,0.3733,1508.5036556908778,422.0
104586,Clay,95,49,46,0.5158,1584.972608560652,125.0
104586,Grass,21,8,13,0.381,1471.664567475491,945.0
104589,Hard,70,29,41,0.4143,1529.5176196164377,293.0
104589,Grass,18,6,12,0.3333,1436.8468806211604,1161.0
104589,Clay,7,1,6,0.1429,1447.905119850794,1383.0
104592,Grass,9,3,6,0.3333,1479.3006724084955,822.0
104592,Hard,8,1,7,0.125,1444.1161793215035,1478.0
104592,Clay,5,2,3,0.4,1498.0421747601777,552.0
104592,Carpet,3,2,1,0.6667,1511.9903718813434,136.0
104593,Clay,184,78,106,0.4239,1534.6596876483165,250.0
104593,Hard,67,17,50,0.2537,1385.998110642793,1672.0
104593,Grass,18,2,16,0.1111,1388.4282921835409,1225.0
104594,Hard,109,46,63,0.422,1554.9495616132415,214.0
104594,Clay,26,8,18,0.3077,1470.924586294958,1158.0
104594,Grass,19,7,12,0.3684,1482.0498193714848,785.0
104597,Clay,412,268,144,0.6505,1678.5745137094525,39.0
104597,Hard,211,101,110,0.4787,1594.5129103713773,142.0
104597,Grass,30,14,16,0.4667,1523.471118067138,220.0
104597,Carpet,6,3,3,0.5,1502.273236037286,175.0
104607,Hard,591,383,208,0.6481,1747.894749026191,28.0
104607,Clay,227,143,84,0.63,1752.6940248307362,14.0
104607,Grass,97,66,31,0.6804,1697.792204083947,24.0
104607,Carpet,12,9,3,0.75,1573.83751322817,47.0
104618,Hard,1,0,1,0.0,1489.9942575481668,727.0
104619,Hard,17,2,15,0.1176,1419.9645554516621,1606.0
104619,Grass,8,2,6,0.25,1468.771802629293,970.0
104619,Clay,5,1,4,0.2,1471.3327891230924,1154.0
104620,Hard,125,45,80,0.36,1489.6917870534246,743.0
104620,Clay,110,52,58,0.4727,1619.4900405697315,87.0
104620,Grass,31,16,15,0.5161,1545.6453828783237,149.0
104620,Carpet,3,1,2,0.3333,1492.0228715355845,249.0
104623,Grass,11,1,10,0.0909,1423.0007478657446,1201.0
104623,Hard,1,0,1,0.0,1490.240347112074,713.0
104628,Hard,16,5,11,0.3125,1471.3030413883666,1194.0
104628,Grass,2,0,2,0.0,1479.5561210640244,814.0
104628,Clay,1,0,1,0.0,1486.9693093454318,874.0
104629,Hard,14,4,10,0.2857,1476.6282208989453,1120.0
104629,Clay,6,1,5,0.1667,1464.4957510766108,1237.0
104629,Grass,4,1,3,0.25,1475.6118463884904,897.0
104633,Hard,2,1,1,0.5,1510.6352271129604,401.0
104635,Hard,8,1,7,0.125,1460.5125964520757,1332.0
104635,Clay,1,0,1,0.0,1494.3681303677904,606.0
104639,Hard,61,22,39,0.3607,1461.7207384364356,1313.0
104639,Clay,33,19,14,0.5758,1592.7750803021843,115.0
104639,Grass,5,0,5,0.0,1446.0977774452883,1130.0
104644,Grass,2,0,2,0.0,1478.098684363413,834.0
104644,Hard,1,0,1,0.0,1487.5432611350573,877.0
104646,Hard,1,0,1,0.0,1487.8302352379608,853.0
104651,Clay,15,6,9,0.4,1523.8684231371165,296.0
104651,Grass,1,0,1,0.0,1493.3927147707138,467.0
104655,Clay,267,151,116,0.5655,1567.3259588582334,160.0
104655,Hard,148,58,90,0.3919,1496.6709987804504,562.0
104655,Grass,18,7,11,0.3889,1473.2408349392513,929.0
104660,Hard,212,91,121,0.4292,1508.866119888459,417.0
104660,Clay,74,26,48,0.3514,1442.2137283288814,1416.0
104660,Grass,52,24,28,0.4615,1503.8280004513779,337.0
104660,Carpet,8,4,4,0.5,1503.927670445972,166.0
104661,Hard,3,1,2,0.3333,1492.8303556293731,635.0
104661,Grass,1,0,1,0.0,1491.8843206433125,491.0
104665,Clay,232,114,118,0.4914,1523.3935250856164,299.0
104665,Hard,147,43,104,0.2925,1461.8463652124503,1311.0
104665,Grass,20,3,17,0.15,1398.753039233236,1223.0
104667,Clay,3,1,2,0.3333,1489.4061699167348,711.0
104667,Hard,1,0,1,0.0,1491.1922767127865,687.0
104672,Hard,26,8,18,0.3077,1468.8721344363419,1214.0
104672,Clay,3,0,3,0.0,1468.129787643015,1193.0
104672,Grass,1,0,1,0.0,1486.9633979253383,721.0
104676,Clay,51,18,33,0.3529,1437.5148241646327,1443.0
104676,Hard,36,13,23,0.3611,1460.96992081657,1326.0
104676,Grass,14,7,7,0.5,1519.1952550037454,244.0
104677,Hard,1,0,1,0.0,1485.5214323474108,965.0
104678,Hard,344,178,166,0.5174,1546.0122125819423,241.0
104678,Clay,130,66,64,0.5077,1579.7412882665549,135.0
104678,Grass,64,33,31,0.5156,1535.1799496424483,174.0
104692,Grass,2,0,2,0.0,1475.775604334193,891.0
