player_id,player_name,country,is_active,atp_rank,atp_points,overall_elo,elo_rank,best_surface,matches,last_10_record,last_30_record
203720,Luis Damasceno,POR,False,,,,,,0.0,,
205667,Luis David Gil Vasquez,VEN,False,,,,,,0.0,,
130059,Luis David Salcedo Gomez,COL,False,,,,,,0.0,,
120002,Luis David Viruega Diaz,MEX,False,,,,,,0.0,,
108980,Luis Delgado,DOM,False,,,,,,0.0,,
208131,Luis Diaz Argente,ESP,False,,,,,,0.0,,
104718,Luis Diaz Barriga,MEX,False,,,,,,0.0,,
126502,Luis Diego Chavez Villalpando,ESP,False,,,,,,0.0,,
108797,Luis Diego Nunez,CRC,False,,,,,,0.0,,
137157,Luis Eduardo Dominguez Welsh,MEX,False,,,,,,0.0,,
124109,Luis Eduardo Ludena Egas,VEN,False,,,,,,0.0,,
133305,Luis Eduardo Morfin Friebel,MEX,False,,,,,,0.0,,
137065,Luis Eduardo Nieves,VEN,False,,,,,,0.0,,
122927,Luis Eduardo Ordonez,COL,False,,,,,,0.0,,
111759,Luis Elizondo,USA,False,,,,,,0.0,,
106192,Luis Enrique Barrientos,MEX,False,,,,,,0.0,,
205858,Luis Enrique Mancilla De La Cruz,MEX,False,,,,,,0.0,,
143791,Luis Enrique Rodriguez,MEX,False,,,,,,0.0,,
137061,Luis Enrique Romero Blonval,VEN,False,,,,,,0.0,,
127269,Luis Enrique Ruiz Yanez,COL,False,,,,,,0.0,,
131884,Luis Erlenbusch,GER,False,,,,,,0.0,,
120430,Luis Ernesto Bravo,MEX,False,,,,,,0.0,,
103725,Luis Ernesto Peon,MEX,False,,,,,,0.0,,
102091,Luis Ernesto Peon Sr,MEX,False,,,,,,0.0,,
121587,Luis Escudero Soler,ESP,False,,,,,,0.0,,
118364,Luis Esteban Gargiulo,ARG,False,,,,,,0.0,,
139000,Luis Fanghanel,MEX,False,,,,,,0.0,,
109307,Luis Faria,POR,False,,,,,,0.0,,
126405,Luis Federico Nani,ARG,False,,,,,,0.0,,
128558,Luis Felipe Bellido,PER,False,,,,,,0.0,,
120015,Luis Felipe Contreras,CHI,False,,,,,,0.0,,
130436,Luis Felipe Duque,COL,False,,,,,,0.0,,
210463,Luis Felipe Ferraz Sandoval Carvalho,BRA,False,,,,,,0.0,,
128654,Luis Felipe Grangeiro,BRA,False,,,,,,0.0,,
128637,Luis Felipe Mccluskey,BRA,False,,,,,,0.0,,
198661,Luis Felipe Noriega,PER,False,,,,,,0.0,,
135489,Luis Felipe Nunez Alanis,MEX,False,,,,,,0.0,,
128280,Luis Felipe Rosa,BRA,False,,,,,,0.0,,
126698,Luis Felipe Tirado Montano,BOL,False,,,,,,0.0,,
103785,Luis Feo Bernabe,ESP,False,,,,,,0.0,,
124715,Luis Fernandez Izagurre,MEX,False,,,,,,0.0,,
202237,Luis Fernandez Labarta,ESP,False,,,,,,0.0,,
143407,Luis Fernando Coronado,MEX,False,,,,,,0.0,,
205848,Luis Fernando Erazo Rodriguez,COL,False,,,,,,0.0,,
111659,Luis Fernando Garcia,MEX,False,,,,,,0.0,,
129356,Luis Fernando Gomez,ECU,False,,,,,,0.0,,
125414,Luis Fernando Gonzalez,ECU,False,,,,,,0.0,,
109062,Luis Fernando Manrique,ECU,False,,,,,,0.0,,
138761,Luis Fernando Marin,COL,False,,,,,,0.0,,
121642,Luis Fernando Ramirez,VEN,False,,,,,,0.0,,
127656,Luis Fernando Sanchez Valencia,ECU,False,,,,,,0.0,,
124108,Luis Foglio,VEN,False,,,,,,0.0,,
207874,Luis Foix,ESP,False,,,,,,0.0,,
210660,Luis Francisco,ESP,False,,,,,,0.0,,
129868,Luis Francisco Contreras,MEX,False,,,,,,0.0,,
120014,Luis Franzani,CHI,False,,,,,,0.0,,
131530,Luis Freire,ECU,False,,,,,,0.0,,
208545,Luis Galindo Machado,BRA,False,,,,,,0.0,,
118562,Luis Garcia De Quevedo Vachez,MEX,False,,,,,,0.0,,
124356,Luis Garzaro,VEN,False,,,,,,0.0,,
127424,Luis Gastao,BRA,False,,,,,,0.0,,
213444,Luis Geovanny Cevallos Mieles,ECU,False,,,,,,0.0,,
144113,Luis Gerardo Osuna,MEX,False,,,,,,0.0,,
130479,Luis Gilbert,ECU,False,,,,,,0.0,,
206544,Luis Gomar Monio,ESP,False,,,,,,0.0,,
126904,Luis Gomez,PAN,False,,,,,,0.0,,
101078,Luis Gonzalez,COL,False,,,,,,0.0,,
143793,Luis Guerrero,MEX,False,,,,,,0.0,,
137386,Luis Guevara,VEN,False,,,,,,0.0,,
142389,Luis Guilherme Pirani De Campos,BRA,False,,,,,,0.0,,
122790,Luis Gustavo Mendonca,BRA,False,,,,,,0.0,,
108915,Luis Haddock,PUR,False,,,,,,0.0,,
105049,Luis Henrique Grangeiro,BRA,False,,,,,,0.0,,
200676,Luis Heredia Gomez,ESP,False,,,,,,0.0,,
205394,Luis Hernado Sepulveda Baron,ESP,False,,,,,,0.0,,
103572,Luis Hormazabal,CHI,False,,,,,,0.0,,
132165,Luis Humberto Lopez,MEX,False,,,,,,0.0,,
110676,Luis Ignacio Morales,CHI,False,,,,,,0.0,,
108981,Luis Javier Cuellar Contreras,CUB,False,,,,,,0.0,,
129608,Luis Javier Cuesta Garcia,ESP,False,,,,,,0.0,,
120883,Luis Javier Naranjo,CRC,False,,,,,,0.0,,
124106,Luis Jose Sanchez Sierra,VEN,False,,,,,,0.0,,
132178,Luis Josue Garcia Hernandez,MEX,False,,,,,,0.0,,
107596,Luis Largacha,COL,False,,,,,,0.0,,
117419,Luis Lazo De La Vega,BOL,False,,,,,,0.0,,
131214,Luis Lencastre,POR,False,,,,,,0.0,,
130648,Luis Linares,VEN,False,,,,,,0.0,,
149264,Luis Llorens Saracho,ESP,False,,,,,,0.0,,
124787,Luis Lourenco,POR,False,,,,,,0.0,,
141714,Luis Loyola,PER,False,,,,,,0.0,,
104496,Luis Manuel Flores,MEX,False,,,,,,0.0,,
102859,Luis Maria Zapata,ESP,False,,,,,,0.0,,
126246,Luis Mariano Argote,MEX,False,,,,,,0.0,,
135719,Luis Mario Arriola Barojas,MEX,False,,,,,,0.0,,
118174,Luis Mario Rosado,MEX,False,,,,,,0.0,,
137384,Luis Martino,VEN,False,,,,,,0.0,,
144979,Luis Mauricio Bonilla,DOM,False,,,,,,0.0,,
206908,Luis Mauricio Bonilla,DOM,False,,,,,,0.0,,
125391,Luis Melo,POR,False,,,,,,0.0,,
127869,Luis Miguel Flores,MEX,False,,,,,,0.0,,
133779,Luis Miguel Goncalves,POR,False,,,,,,0.0,,
203196,Luis Miguel Gordillo,PER,False,,,,,,0.0,,
133696,Luis Miguel Reyes,PUR,False,,,,,,0.0,,
134657,Luis Molina,BOL,False,,,,,,0.0,,
201420,Luis Monte,BRA,False,,,,,,0.0,,
118341,Luis Moreschi,ARG,False,,,,,,0.0,,
121878,Luis Morett,MEX,False,,,,,,0.0,,
144857,Luis Morillo Diaz,ESP,False,,,,,,0.0,,
122922,Luis Moris,CHI,False,,,,,,0.0,,
127994,Luis Nieves,PAN,False,,,,,,0.0,,
139424,Luis Oliveira,BRA,False,,,,,,0.0,,
144161,Luis Omar Flores Plata,MEX,False,,,,,,0.0,,
128081,Luis Onrubia Garcia,ESP,False,,,,,,0.0,,
109208,Luis Ordonez,COL,False,,,,,,0.0,,
122517,Luis Osio,USA,False,,,,,,0.0,,
129871,Luis Oswaldo Arriaga,MEX,False,,,,,,0.0,,
119446,Luis Otavio Pires,BRA,False,,,,,,0.0,,
120885,Luis Pablo Pechir,MEX,False,,,,,,0.0,,
124275,Luis Pedreira,BRA,False,,,,,,0.0,,
140269,Luis Perez,MEX,False,,,,,,0.0,,
108582,Luis Perez Chete,GUA,False,,,,,,0.0,,
111780,Luis Pilatuna,MEX,False,,,,,,0.0,,
117810,Luis Ramirez,MEX,False,,,,,,0.0,,
118039,Luis Ramon Osio De Freita,VEN,False,,,,,,0.0,,
117862,Luis Ramos,PER,False,,,,,,0.0,,
129864,Luis Rangel,MEX,False,,,,,,0.0,,
135839,Luis Rattenhuber,GER,False,,,,,,0.0,,
203667,Luis Raul Mendoza,MEX,False,,,,,,0.0,,
130564,Luis Riveroll,MEX,False,,,,,,0.0,,
127575,Luis Robayo,ECU,False,,,,,,0.0,,
124104,Luis Roberto Capriles Fanianos,VEN,False,,,,,,0.0,,
125001,Luis Roberto Castillo,USA,False,,,,,,0.0,,
129587,Luis Roberto Diaz Quintanilla,MEX,False,,,,,,0.0,,
122764,Luis Robles,PER,False,,,,,,0.0,,
132193,Luis Rodrigo Ortega,MEX,False,,,,,,0.0,,
123028,Luis Rodriguez,ESP,False,,,,,,0.0,,
119579,Luis Rovira,VEN,False,,,,,,0.0,,
107600,Luis Ruette,BRA,False,,,,,,0.0,,
124102,Luis Sanchez,VEN,False,,,,,,0.0,,
124805,Luis Sanchez Martin,ESP,False,,,,,,0.0,,
143413,Luis Santiaguillo,MEX,False,,,,,,0.0,,
130846,Luis Santos,BRA,False,,,,,,0.0,,
137017,Luis Sebastian Avalos,PAR,False,,,,,,0.0,,
141144,Luis Silva,MEX,False,,,,,,0.0,,
141851,Luis Simonetti,ARG,False,,,,,,0.0,,
205668,Luis Soteldo,VEN,False,,,,,,0.0,,
128293,Luis Tirone,BRA,False,,,,,,0.0,,
139959,Luis Torres,ESP,False,,,,,,0.0,,
125364,Luis Trucharte,ESP,False,,,,,,0.0,,
102708,Luis Uribe,MEX,False,,,,,,0.0,,
210327,Luis Utrilla,ESP,False,,,,,,0.0,,
128766,Luis Vaca,ECU,False,,,,,,0.0,,
131505,Luis Valcarcel,PUR,False,,,,,,0.0,,
203249,Luis Valdez,ARG,False,,,,,,0.0,,
123294,Luis Valdivia,PER,False,,,,,,0.0,,
109409,Luis Valencia,GUA,False,,,,,,0.0,,
125801,Luis Valero,COL,False,,,,,,0.0,,
143864,Luis Venegas,MEX,False,,,,,,0.0,,
135768,Luis Vivas,VEN,False,,,,,,0.0,,
140679,Luis Zaracho,FRA,False,,,,,,0.0,,
128659,Luiz Alberto Lema,BRA,False,,,,,,0.0,,
205655,Luiz Andre Basile,BRA,False,,,,,,0.0,,
143385,Luiz Artur Bernardi,BRA,False,,,,,,0.0,,
138719,Luiz Augusto Borges Gomes,BRA,False,,,,,,0.0,,
103866,Luiz Carvalho,BRA,False,,,,,,0.0,,
206896,Luiz Eduardo Santos,BRA,False,,,,,,0.0,,
126550,Luiz Felipe Inaimo,BRA,False,,,,,,0.0,,
127111,Luiz Felipe Pinto,BRA,False,,,,,,0.0,,
214262,Luiz Felipe Silva,BRA,False,,,,,,0.0,,
136164,Luiz Felippe Carvalho,BRA,False,,,,,,0.0,,
200193,Luiz Fernando Faria,BRA,False,,,,,,0.0,,
134095,Luiz Fernando Sarmento Nicolau Neto,BRA,False,,,,,,0.0,,
120184,Luiz Gonzaga,BRA,False,,,,,,0.0,,
104637,Luiz Guilherme Deneka,BRA,False,,,,,,0.0,,
111154,Luiz Inaimo,BRA,False,,,,,,0.0,,
144851,Luiz Leonardo Andreolli,BRA,False,,,,,,0.0,,
103107,Luiz Marafelli,BRA,False,,,,,,0.0,,
109067,Luiz Miotto,BRA,False,,,,,,0.0,,
107605,Luiz Muller,BRA,False,,,,,,0.0,,
126548,Luiz Nascimento,BRA,False,,,,,,0.0,,
136965,Luiz Rudge,BRA,False,,,,,,0.0,,
123886,Luiz Sgarbi,BRA,False,,,,,,0.0,,
203331,Luiz Soares,BRA,False,,,,,,0.0,,
200394,Luka Ajder,GBR,False,,,,,,0.0,,
105231,Luka Belic,CRO,False,,,,,,0.0,,
109569,Luka Bernard,SLO,False,,,,,,0.0,,
214542,Luka Ceramilac,SRB,False,,,,,,0.0,,
206652,Luka Cirovic,SRB,False,,,,,,0.0,,
119677,Luka Culic,BIH,False,,,,,,0.0,,
127337,Luka Curavic,CRO,False,,,,,,0.0,,
204175,Luka Djordjevic,SCG,False,,,,,,0.0,,
206427,Luka Durdevic,BIH,False,,,,,,0.0,,
204080,Luka Grdic,SLO,False,,,,,,0.0,,
104305,Luka Gregorc,SLO,False,,,,,,0.0,,
117364,Luka Ilic,SRB,False,,,,,,0.0,,
131900,Luka Jablanovic,SRB,False,,,,,,0.0,,
135312,Luka Jansa,SLO,False,,,,,,0.0,,
126469,Luka Kaic,SRB,False,,,,,,0.0,,
210208,Luka Kalenic,SRB,False,,,,,,0.0,,
205147,Luka Karabatic,FRA,False,,,,,,0.0,,
119187,Luka Kukulic,CRO,False,,,,,,0.0,,
103352,Luka Kutanjac,CRO,False,,,,,,0.0,,
137752,Luka Ledenko,CRO,False,,,,,,0.0,,
213414,Luka Madzarevic,SRB,False,,,,,,0.0,,
201023,Luka Marinkovic,SRB,False,,,,,,0.0,,
208464,Luka Markovic,SRB,False,,,,,,0.0,,
202093,Luka Matic,AUT,False,,,,,,0.0,,
138635,Luka Michenka,CZE,False,,,,,,0.0,,
207632,Luka Miklavcic,SLO,False,,,,,,0.0,,
208872,Luka Mrsic,AUT,False,,,,,,0.0,,
207328,Luka Nincevic,CRO,False,,,,,,0.0,,
109623,Luka Ocvirk,SLO,False,,,,,,0.0,,
144711,Luka Panic,SUI,False,,,,,,0.0,,
209954,Luka Petrovic,GBR,False,,,,,,0.0,,
138783,Luka Pilpani,GEO,False,,,,,,0.0,,
136123,Luka Plazonja,CRO,False,,,,,,0.0,,
208647,Luka Puljic,BIH,False,,,,,,0.0,,
132710,Luka Radisic,SLO,False,,,,,,0.0,,
144755,Luka Radulovic,SRB,False,,,,,,0.0,,
129397,Luka Rister,CRO,False,,,,,,0.0,,
130470,Luka Samija,CRO,False,,,,,,0.0,,
111740,Luka Somen,CRO,False,,,,,,0.0,,
120930,Luka Starc,SLO,False,,,,,,0.0,,
208811,Luka Stojanovic,SRB,False,,,,,,0.0,,
133735,Luka Sucevic,SRB,False,,,,,,0.0,,
205769,Luka Tasic,SRB,False,,,,,,0.0,,
210059,Luka Todorovic,SRB,False,,,,,,0.0,,
129143,Luka Tolic,CRO,False,,,,,,0.0,,
206429,Luka Veselic,CRO,False,,,,,,0.0,,
133757,Luka Vitosevic,SRB,False,,,,,,0.0,,
136985,Luka Vuckovic,SRB,False,,,,,,0.0,,
212464,Luka Vuglar,AUS,False,,,,,,0.0,,
205446,Luka Vujinovic,SRB,False,,,,,,0.0,,
202295,Luka Vukovic,CAN,False,,,,,,0.0,,
120673,Luka Zaninovic,CRO,False,,,,,,0.0,,
131895,Luka Zarak,CRO,False,,,,,,0.0,,
129893,Luka Zunic,CRO,False,,,,,,0.0,,
214175,Lukas Andersson,SWE,False,,,,,,0.0,,
137654,Lukas Clemens,GER,False,,,,,,0.0,,
205768,Lukas Daels,BEL,False,,,,,,0.0,,
138672,Lukas Del Giudice,ITA,False,,,,,,0.0,,
136974,Lukas Feddern,GBR,False,,,,,,0.0,,
126078,Lukas Finzelberg,GER,False,,,,,,0.0,,
118811,Lukas Fricker,SUI,False,,,,,,0.0,,
142058,Lukas Gernat,CZE,False,,,,,,0.0,,
207162,Lukas Greif,USA,False,,,,,,0.0,,
206123,Lukas Gruber,AUT,False,,,,,,0.0,,
142055,Lukas Hanak,CZE,False,,,,,,0.0,,
129485,Lukas Holzknecht,AUT,False,,,,,,0.0,,
136230,Lukas Holzner,ITA,False,,,,,,0.0,,
136145,Lukas Janoska,SVK,False,,,,,,0.0,,
105395,Lukas Jastraunig,AUT,False,,,,,,0.0,,
205428,Lukas Jedlicka,CZE,False,,,,,,0.0,,
141002,Lukas Kawka,AUS,False,,,,,,0.0,,
137547,Lukas Kepser,GER,False,,,,,,0.0,,
128028,Lukas Klien,AUT,False,,,,,,0.0,,
205837,Lukas Kolschewski,GER,False,,,,,,0.0,,
104985,Lukas Koncilia,AUT,False,,,,,,0.0,,
202281,Lukas Krainer,AUT,False,,,,,,0.0,,
136166,Lukas Kriem,GER,False,,,,,,0.0,,
120418,Lukas Kubiena,CZE,False,,,,,,0.0,,
128938,Lukas Labitch,AUT,False,,,,,,0.0,,
122735,Lukas Langer,AUT,False,,,,,,0.0,,
136606,Lukas Larsson,SWE,False,,,,,,0.0,,
125088,Lukas Leinich,AUT,False,,,,,,0.0,,
130026,Lukas Lomberg,GER,False,,,,,,0.0,,
126371,Lukas Malik,CZE,False,,,,,,0.0,,
139026,Lukas Maric,CRO,False,,,,,,0.0,,
119122,Lukas Marsoun,CZE,False,,,,,,0.0,,
120937,Lukas Michl,CZE,False,,,,,,0.0,,
134062,Lukas Moenter,GER,False,,,,,,0.0,,
214118,Lukas Morand,FRA,False,,,,,,0.0,,
138343,Lukas Mudra,CZE,False,,,,,,0.0,,
121779,Lukas Ollert,GER,False,,,,,,0.0,,
209930,Lukas Palovic,SVK,False,,,,,,0.0,,
134392,Lukas Polacek,CZE,False,,,,,,0.0,,
131481,Lukas Rak,CZE,False,,,,,,0.0,,
149102,Lukas Rohseano,AUT,False,,,,,,0.0,,
123893,Lukas Ruepke,GER,False,,,,,,0.0,,
134928,Lukas Sanchez,CHI,False,,,,,,0.0,,
144651,Lukas Schaefer,GER,False,,,,,,0.0,,
207641,Lukas Senn,GER,False,,,,,,0.0,,
130457,Lukas Smolak,SVK,False,,,,,,0.0,,
207954,Lukas Soukup,CZE,False,,,,,,0.0,,
138525,Lukas Steenbakkers,ARU,False,,,,,,0.0,,
200449,Lukas Stierling,CHI,False,,,,,,0.0,,
127325,Lukas Storck,GER,False,,,,,,0.0,,
107607,Lukas Thomas,CZE,False,,,,,,0.0,,
203604,Lukas Thomas,CZE,False,,,,,,0.0,,
139507,Lukas Vasicek,CZE,False,,,,,,0.0,,
202094,Lukas Vejvara,CZE,False,,,,,,0.0,,
210380,Lukas Velik,CZE,False,,,,,,0.0,,
119665,Lukas Vojtechovsky,CZE,False,,,,,,0.0,,
106212,Lukas Vrnak,CZE,False,,,,,,0.0,,
105108,Lukas Weinhandl,AUT,False,,,,,,0.0,,
135981,Lukas Wimmer,AUT,False,,,,,,0.0,,
126103,Lukas Winkelmann,GER,False,,,,,,0.0,,
206597,Lukas Winkler,GER,False,,,,,,0.0,,
119189,Lukas Wolff,GER,False,,,,,,0.0,,
204918,Lukas Zvikas,LTU,False,,,,,,0.0,,
140164,Lukasz Arcimowicz,POL,False,,,,,,0.0,,
137553,Lukasz Borowy,POL,False,,,,,,0.0,,
203717,Lukasz Glasser,POL,False,,,,,,0.0,,
128168,Lukasz Gruszczynski,POL,False,,,,,,0.0,,
125466,Lukasz Kaczmarek,POL,False,,,,,,0.0,,
128622,Lukasz Kolasa,POL,False,,,,,,0.0,,
202097,Lukasz Kozielski,POL,False,,,,,,0.0,,
143124,Lukasz Lasota,POL,False,,,,,,0.0,,
138497,Lukasz Niciejewski,POL,False,,,,,,0.0,,
143484,Lukasz Sen,POL,False,,,,,,0.0,,
118189,Lukasz Sencyszyn,POL,False,,,,,,0.0,,
109220,Lukasz Senczyszyn,POL,False,,,,,,0.0,,
109593,Lukasz Wodnicki,POL,False,,,,,,0.0,,
118872,Lukaz Pelowski,POL,False,,,,,,0.0,,
132136,Luke Adamus,AUS,False,,,,,,0.0,,
141592,Luke Andreae,USA,False,,,,,,0.0,,
135614,Luke Anthony Leisher,RSA,False,,,,,,0.0,,
106382,Luke Bambridge,GBR,False,,,,,,0.0,,
200138,Luke Beling,RSA,False,,,,,,0.0,,
205331,Luke Bielawski,USA,False,,,,,,0.0,,
111218,Luke Bosio,AUS,False,,,,,,0.0,,
213919,Luke Bracks,USA,False,,,,,,0.0,,
143259,Luke Cachia,AUS,False,,,,,,0.0,,
119119,Luke Campbell,GBR,False,,,,,,0.0,,
137437,Luke Gensburg,USA,False,,,,,,0.0,,
124058,Luke Gerry,AUS,False,,,,,,0.0,,
143671,Luke Harvey,AUS,False,,,,,,0.0,,
134375,Luke Henley,GBR,False,,,,,,0.0,,
126399,Luke Hoover,CAN,False,,,,,,0.0,,
138881,Luke Horsfall,AUS,False,,,,,,0.0,,
121858,Luke Immanuel Harvey,AUS,False,,,,,,0.0,,
206799,Luke Issajenko,GBR,False,,,,,,0.0,,
206056,Luke Jacob Gamble,USA,False,,,,,,0.0,,
123854,Luke Johnson,GBR,False,,,,,,0.0,,
135609,Luke Kuzio,CAN,False,,,,,,0.0,,
107608,Luke Leighton,AUS,False,,,,,,0.0,,
141363,Luke Martin,AUS,False,,,,,,0.0,,
121205,Luke McDonald,AUS,False,,,,,,0.0,,
214361,Luke Mcmillan,JPN,False,,,,,,0.0,,
142441,Luke Milne,AUS,False,,,,,,0.0,,
143662,Luke Mitchell,AUS,False,,,,,,0.0,,
103434,Luke O'Donnell,AUS,False,,,,,,0.0,,
144676,Luke Oakley,GBR,False,,,,,,0.0,,
208541,Luke Phillips,USA,False,,,,,,0.0,,
131943,Luke Power,GBR,False,,,,,,0.0,,
134759,Luke Pudar,GBR,False,,,,,,0.0,,
137501,Luke Rankovich,AUS,False,,,,,,0.0,,
111234,Luke Ronald O'Donnell,AUS,False,,,,,,0.0,,
143938,Luke Salvaterra,AUS,False,,,,,,0.0,,
137632,Luke Saunders,CAN,False,,,,,,0.0,,
104530,Luke Shields,USA,False,,,,,,0.0,,
206336,Luke Simeone,GBR,False,,,,,,0.0,,
210511,Luke Sorensen,AUS,False,,,,,,0.0,,
133965,Luke Steeb,GER,False,,,,,,0.0,,
143839,Luke Steere,GBR,False,,,,,,0.0,,
203619,Luke Stephens,USA,False,,,,,,0.0,,
206384,Luke Stevenson,GBR,False,,,,,,0.0,,
208600,Luke Vandecasteele,USA,False,,,,,,0.0,,
136291,Luke Wainwright,GBR,False,,,,,,0.0,,
137713,Luke Whaley,USA,False,,,,,,0.0,,
212247,Lun Obrul,SLO,False,,,,,,0.0,,
142076,Luques Maasdorp,RSA,False,,,,,,0.0,,
133922,Lutz Leiding,GER,False,,,,,,0.0,,
133838,Luuk Van Der Kroft,NED,False,,,,,,0.0,,
122611,Luyao Wang,CHN,False,,,,,,0.0,,
213277,Lyle Zaloumis,ZIM,False,,,,,,0.0,,
136935,Lyndon Buchanan,AUS,False,,,,,,0.0,,
144319,Lyndon Casey,CAN,False,,,,,,0.0,,
122516,Lynn Max Kempen,GER,False,,,,,,0.0,,
143689,Lynval Grizzle,JAM,False,,,,,,0.0,,
143454,Lysander Marchena,AHO,False,,,,,,0.0,,
137297,M Ikmal Hisyam R,INA,False,,,,,,0.0,,
140033,M Jeyakumar,IND,False,,,,,,0.0,,
204286,M Nooriman Nooriman,INA,False,,,,,,0.0,,
141280,Maarten De Boer,NED,False,,,,,,0.0,,
138632,Maarten Defour,BEL,False,,,,,,0.0,,
133837,Maarten Jansen,NED,False,,,,,,0.0,,
128828,Maarten Meijs,NED,False,,,,,,0.0,,
103874,Maarten Paas,NED,False,,,,,,0.0,,
126496,Maarten Witte,NED,False,,,,,,0.0,,
141588,Mac Burke,USA,False,,,,,,0.0,,
136376,Mac Cahill,USA,False,,,,,,0.0,,
141901,Mac Kakuda,JPN,False,,,,,,0.0,,
207288,Mac Kiger,USA,False,,,,,,0.0,,
109418,Mac Styslinger,USA,False,,,,,,0.0,,
131754,Maceij Knap,POL,False,,,,,,0.0,,
210451,Maceo Simpson,GBR,False,,,,,,0.0,,
138252,Mach Dan Huynh Ho,VIE,False,,,,,,0.0,,
119449,Machado Jean,BRA,False,,,,,,0.0,,
129848,Maciej Behnke,POL,False,,,,,,0.0,,
128671,Maciej Bogusz,POL,False,,,,,,0.0,,
140065,Maciej Borowiak,POL,False,,,,,,0.0,,
137043,Maciej Braciszewicz,POL,False,,,,,,0.0,,
103414,Maciej Dilaj,POL,False,,,,,,0.0,,
138493,Maciej Dolny,POL,False,,,,,,0.0,,
103108,Maciej Domka,POL,False,,,,,,0.0,,
127768,Maciej Jablonski,POL,False,,,,,,0.0,,
123472,Maciej Jozwiak,POL,False,,,,,,0.0,,
138496,Maciej Kazanowski,POL,False,,,,,,0.0,,
132365,Maciej Kierkus,POL,False,,,,,,0.0,,
138495,Maciej Kiraga,POL,False,,,,,,0.0,,
131465,Maciej Koczorowski,POL,False,,,,,,0.0,,
149158,Maciej Kos,POL,False,,,,,,0.0,,
108755,Maciej Kost,POL,False,,,,,,0.0,,
121093,Maciej Lorenz,POL,False,,,,,,0.0,,
126256,Maciej Nowak,POL,False,,,,,,0.0,,
129473,Maciej Ochocinski,POL,False,,,,,,0.0,,
203712,Maciej Pieczonka,POL,False,,,,,,0.0,,
143728,Maciej Popiel,POL,False,,,,,,0.0,,
106257,Maciej Romanowicz,POL,False,,,,,,0.0,,
140855,Maciej Rybialek,POL,False,,,,,,0.0,,
106149,Maciej Smola,POL,False,,,,,,0.0,,
129572,Maciej Swinder,POL,False,,,,,,0.0,,
135676,Maciej Winiarz,POL,False,,,,,,0.0,,
129679,Maciej Wojcik,POL,False,,,,,,0.0,,
142479,Maciej Wsciubiak,POL,False,,,,,,0.0,,
104756,Maciek Sykut,USA,False,,,,,,0.0,,
138932,Mack Barnes,USA,False,,,,,,0.0,,
143146,Mack Reynolds,USA,False,,,,,,0.0,,
138043,Mackenzie Stearns,CAN,False,,,,,,0.0,,
206418,Macsen Sisam,NZL,False,,,,,,0.0,,
137054,Madalin Geo Dumbrava,ROU,False,,,,,,0.0,,
119346,Madalin Ivan,ROU,False,,,,,,0.0,,
129003,Madan Manchit,IND,False,,,,,,0.0,,
206722,Madis Sprenk,EST,False,,,,,,0.0,,
121299,Madou Keita,MLI,False,,,,,,0.0,,
126117,Mads Engsted,DEN,False,,,,,,0.0,,
103491,Mads Gottlieb,DEN,False,,,,,,0.0,,
134007,Mads Hegelund,DEN,False,,,,,,0.0,,
120518,Mads Melby,NOR,False,,,,,,0.0,,
134525,Mael Fellay,SUI,False,,,,,,0.0,,
135950,Mael Martinez,ESP,False,,,,,,0.0,,
206682,Magd Abou El Ezz,EGY,False,,,,,,0.0,,
118801,Maged Nader Aziz,EGY,False,,,,,,0.0,,
135197,Magid Berchid,FRA,False,,,,,,0.0,,
119994,Magin Ortiga,COL,False,,,,,,0.0,,
204442,Magino Marvaux Cochet,FRA,False,,,,,,0.0,,
125783,Magloire Yakpa,BEN,False,,,,,,0.0,,
123633,Magnus Alsterback,SWE,False,,,,,,0.0,,
124000,Magnus Broms,SWE,False,,,,,,0.0,,
123998,Magnus Eriksson,SWE,False,,,,,,0.0,,
139867,Magnus Haeger,GER,False,,,,,,0.0,,
122973,Magnus Hesselgren,SWE,False,,,,,,0.0,,
124846,Magnus Hjalmarsson,SWE,False,,,,,,0.0,,
133533,Magnus Michaelis,GER,False,,,,,,0.0,,
203511,Magnus Muller,NOR,False,,,,,,0.0,,
107617,Magnus Nilsson,SWE,False,,,,,,0.0,,
119693,Magnus Ohrvall,SWE,False,,,,,,0.0,,
100910,Magnus Tideman,SWE,False,,,,,,0.0,,
101508,Magnus Zeile,SWE,False,,,,,,0.0,,
123789,Magomed Akaev,RUS,False,,,,,,0.0,,
108782,Mahammad Abid,PAK,False,,,,,,0.0,,
141160,Mahanandan Tyagi,SWE,False,,,,,,0.0,,
119781,Mahar Zeidan,FRA,False,,,,,,0.0,,
144845,Mahdi Souri,IRI,False,,,,,,0.0,,
127380,Maher Boughnimi,TUN,False,,,,,,0.0,,
127972,Maher Bouguerra,TUN,False,,,,,,0.0,,
205527,Maher Hachem,SEN,False,,,,,,0.0,,
140001,Mahesh Sivaramakrishnan,IND,False,,,,,,0.0,,
204445,Mahir Karaman,SWE,False,,,,,,0.0,,
143624,Mahir Sheikh Nisar,PAK,False,,,,,,0.0,,
124037,Mahmood Jamalian,IRI,False,,,,,,0.0,,
142469,Mahmoud Badr,EGY,False,,,,,,0.0,,
119803,Mahmoud Bahaa Hamed,EGY,False,,,,,,0.0,,
144383,Mahmoud Bouyoucef,ALG,False,,,,,,0.0,,
