player_id,player_name,name_first,name_last,hand,dob,ioc,height,wikidata_id,atp_rank,atp_points,elo,elo_rank,best_surface,best_surface_elo,historical_matches,prediction_appearances,wins,losses,win_loss_record,last_match_date,is_active
132528,Trey Yates,Trey,Yates,U,19951123.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132529,Andrew L Rios,Andrew L,Rios,U,19920530.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132530,David Kohan,David,Kohan,U,19950420.0,AUS,,,,,,,,,0,0,0,0,0-0,,False
132531,Richard Brej,Richard,Brej,U,19920219.0,HAW,,,,,,,,,0,0,0,0,0-0,,False
132532,Saxon Buehning,Saxon,Buehning,U,19941108.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132533,Zane Moody,Zane,Moody,U,19951222.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132534,Edward Symmonett,Edward,Symmonett,U,19940126.0,BAH,,,,,,,,,0,0,0,0,0-0,,False
132535,William Bushamuka,William,Bushamuka,R,19960124.0,COD,,,,,,,,,0,0,0,0,0-0,,False
132536,Kiril Gushterov,Kiril,Gushterov,R,19971209.0,MKD,,,,,,,,,0,0,0,0,0-0,,False
132537,Michael Malinsky,Michael,Malinsky,U,19891028.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132538,Andres Hernandez,Andres,Hernandez,R,19960112.0,MEX,,,,,,,,,0,0,0,0,0-0,,False
132539,Raymond Diez,Raymond,Diez,U,19860613.0,CAN,,,,,,,,,0,0,0,0,0-0,,False
132540,Thomas Marek,Thomas,Marek,U,19901128.0,CZE,,,,,,,,,0,0,0,0,0-0,,False
132541,Anthony L E Grady Jr,Anthony L E,Grady Jr,U,19950517.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132542,Federico Ochoa,Federico,Ochoa,U,19820719.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132543,Forrest Edwards,Forrest,Edwards,U,19930129.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132544,Michael Wallace,Michael,Wallace,U,19930606.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132545,Austin Spinazze,Austin,Spinazze,U,19940822.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132546,Kent Wright,Kent,Wright,U,19780618.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132547,Franco Uliana,Franco,Uliana,R,19940201.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
132548,Kevin Papen,Kevin,Papen,U,19900615.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132549,Martynas Lukosiunas,Martynas,Lukosiunas,U,19960514.0,LTU,,,,,,,,,0,0,0,0,0-0,,False
132550,Nikola Samardzic,Nikola,Samardzic,U,19970915.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132551,Egor Panyushkin,Egor,Panyushkin,U,19940506.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132552,Aron Ganju,Aron,Ganju,U,19830822.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132553,Dominic Demeterfi,Dominic,Demeterfi,U,19961116.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132554,Julius Becker,Julius,Becker,U,19970301.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132555,Jose Torres,Jose,Torres,U,19941008.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132556,Antony Mendes,Antony,Mendes,R,19951016.0,BRA,,,,,,,,,0,0,0,0,0-0,,False
132557,Parker Hayslett,Parker,Hayslett,U,19960924.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132558,Moritz Kandt,Moritz,Kandt,R,19940920.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132559,Adam Decker,Adam,Decker,U,19911120.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132560,Alfonso Montoya,Alfonso,Montoya,U,19971004.0,VEN,,,,,,,,,0,0,0,0,0-0,,False
132561,William Albanese,William,Albanese,R,19940307.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132562,Tomer Krutik,Tomer,Krutik,U,19951121.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132563,Idan Roth,Idan,Roth,U,19950430.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132564,Alon Shats,Alon,Shats,U,19971111.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132565,Calvin Knie,Calvin,Knie,U,19930303.0,AUT,,,,,,,,,0,0,0,0,0-0,,False
132566,Dmitrii Baskov,Dmitrii,Baskov,R,19941219.0,MDA,,Q80795499,,,,,,,0,0,0,0,0-0,,False
132567,Tomas Cottet,Tomas,Cottet,L,19930420.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
132568,Ofir Gershon,Ofir,Gershon,U,19960328.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132569,Millen Mortier,Millen,Mortier,U,19940721.0,NED,,,,,,,,,0,0,0,0,0-0,,False
132570,Ron Klain,Ron,Klain,U,19960410.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132571,Maxim Uskov,Maxim,Uskov,U,19721204.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132572,Shahar Ziv,Shahar,Ziv,U,19790111.0,ISR,,,,,,,,,0,0,0,0,0-0,,False
132574,Vital Flurin Leuch,Vital Flurin,Leuch,R,19970511.0,LIE,,,,,,,,,0,0,0,0,0-0,,False
132575,Raphael Baltensperger,Raphael,Baltensperger,R,19971218.0,SUI,185.0,,,,,,,,0,0,0,0,0-0,,False
132576,Marco Vannutelli,Marco,Vannutelli,R,19920328.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132577,Luca Amelio,Luca,Amelio,U,19921004.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132578,Dario Huber,Dario,Huber,U,19960703.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
132579,Alessandro Pagani,Alessandro,Pagani,U,19921001.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132580,Matteo De Marinis,Matteo,De Marinis,U,19960108.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132581,Emanuele Dorio,Emanuele,Dorio,L,19891204.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132582,Jordan Reed Thomas,Jordan,Reed Thomas,R,19950104.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
132583,Luca Barlocchi,Luca,Barlocchi,R,19870126.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
132584,Stefano Reitano,Stefano,Reitano,R,19970721.0,ITA,183.0,,,,,,,,0,0,0,0,0-0,,False
132585,Andres J Alvarado,Andres J,Alvarado,R,19940718.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132586,Carlos Andres Sepulveda Navarro,Carlos Andres,Sepulveda Navarro,U,19970228.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132587,Hernan Ariza Vargas,Hernan,Ariza Vargas,U,19930627.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132588,Sergio Avella,Sergio,Avella,U,19951206.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132589,Juan Camilo Amador Hoyos,Juan Camilo,Amador Hoyos,U,19950516.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132590,Alejandro Valencia,Alejandro,Valencia,U,19960415.0,COL,,,,,,,,,0,0,0,0,0-0,,False
132591,Rodrigo Huber,Rodrigo,Huber,R,19920915.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
132592,Jonathan Klein,Jonathan,Klein,U,19940319.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
132593,Austin Robles,Austin,Robles,U,19940106.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132594,Danny Mack,Danny,Mack,U,19940223.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132595,Thomas Killean,Thomas,Killean,L,19631014.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132596,Andres Eloy Machado Garcia,Andres Eloy,Machado Garcia,R,19930810.0,VEN,,,,,,,,,0,0,0,0,0-0,,False
132597,Ceron Rolle,Ceron,Rolle,R,19880928.0,BAH,,,,,,,,,0,0,0,0,0-0,,False
132598,Devon Pate,Devon,Pate,U,19951008.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132599,Vikram Ravoory,Vikram,Ravoory,U,19940502.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132600,Harrison Heysek,Harrison,Heysek,U,19950525.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132601,Thomas N Mayronne,Thomas N,Mayronne,U,19951129.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132602,Tayjhon Mcgee,Tayjhon,Mcgee,U,19980709.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132603,John Mee,John,Mee,U,19950711.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132604,Brandon Veliz,Brandon,Veliz,U,19961030.0,CHI,,,,,,,,,0,0,0,0,0-0,,False
132605,Jordan Nickerson,Jordan,Nickerson,U,19980525.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132606,Emmett Ward,Emmett,Ward,U,19950504.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132607,Rolando Torrellas,Rolando,Torrellas,R,19940104.0,VEN,,,,,,,,,0,0,0,0,0-0,,False
132608,Beck Bond,Beck,Bond,U,19930224.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132609,Nicholas Bybel,Nicholas,Bybel,R,19931025.0,USA,174.0,,,,,,,,0,0,0,0,0-0,,False
132610,Robin Chou,Robin,Chou,U,19920419.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132611,Justin Archer,Justin,Archer,U,19930512.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132612,Robbie Mudge,Robbie,Mudge,U,19930406.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132613,Gordon Watson,Gordon,Watson,R,19930909.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132614,Ben Horst,Ben,Horst,U,19940629.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132615,John Peterson,John,Peterson,R,19951205.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132616,Stephen Goldman,Stephen,Goldman,U,19950912.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132617,Ian Galli,Ian,Galli,U,19930511.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132618,Naoto Takeuchi,Naoto,Takeuchi,U,19930424.0,JPN,,,,,,,,,0,0,0,0,0-0,,False
132619,Brandon Lane,Brandon,Lane,U,19931206.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132620,Alex Fennell,Alex,Fennell,L,19950123.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132621,Mattias Hartmann,Mattias,Hartmann,U,19950303.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132622,Hilbrand Augusto Buurma,Hilbrand Augusto,Buurma,U,19931204.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132623,Bryan Olone,Bryan,Olone,R,19881122.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132624,Gregory Durham,Gregory,Durham,U,19980605.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132625,Devon Brown,Devon,Brown,R,19920802.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132626,Roosevelt Cooper,Roosevelt,Cooper,R,19890522.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132627,Mark Huntsinger,Mark,Huntsinger,U,19870602.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132628,Kevin Metka,Kevin,Metka,U,19910811.0,USA,,Q17478149,,,,,,,0,0,0,0,0-0,,False
132629,Kurt Pessa,Kurt,Pessa,U,19851102.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132630,Evan Bechtel,Evan,Bechtel,U,19930522.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132631,Jean Morales,Jean,Morales,U,19880723.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132632,Nick Lofrumento,Nick,Lofrumento,R,19950712.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132633,Jackson Bray,Jackson,Bray,U,19990424.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132634,William Fountain,William,Fountain,U,19901009.0,BAH,,,,,,,,,0,0,0,0,0-0,,False
132635,Stefan Hartmann,Stefan,Hartmann,U,19920925.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132636,Ken Ito,Ken,Ito,U,19920930.0,JPN,,,,,,,,,0,0,0,0,0-0,,False
132637,Solomon Cadogan,Solomon,Cadogan,U,19970115.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132638,Albert Go,Albert,Go,U,19980113.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132639,Will Smyrk,Will,Smyrk,U,19960619.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132640,Thomas Blackwell,Thomas,Blackwell,U,19921031.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132641,Jordan Belga,Jordan,Belga,U,19960603.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132642,Zachary Golberg,Zachary,Golberg,U,19940604.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132643,Gustavo Denadae Biroche,Gustavo,Denadae Biroche,U,19950318.0,BRA,,,,,,,,,0,0,0,0,0-0,,False
132644,Scott Suhrer,Scott,Suhrer,U,19670315.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132645,Anton A Kovrigin,Anton A,Kovrigin,U,19930109.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132646,Andrew Dromsky,Andrew,Dromsky,U,19930614.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132647,Ryan Wan Tat Cheung,Ryan Wan Tat,Cheung,L,19910410.0,HKG,,,,,,,,,0,0,0,0,0-0,,False
132648,Jason Derijk,Jason,Derijk,U,19760701.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132649,Brian M Conlon,Brian M,Conlon,U,19920911.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132650,Elio Livi,Elio,Livi,R,19950914.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132651,Lewis Halski,Lewis,Halski,U,19780505.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132652,Hunter Lathrop,Hunter,Lathrop,U,19930917.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132653,Daniel O'Connor,Daniel,O'Connor,U,19941117.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132654,Mcclain Culver,Mcclain,Culver,R,19950722.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132655,Rohit Navelkar,Rohit,Navelkar,U,19940106.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132656,Vasantkumar Krishnamurthy,Vasantkumar,Krishnamurthy,U,19720517.0,IND,,,,,,,,,0,0,0,0,0-0,,False
132657,Ernesto Farinas,Ernesto,Farinas,U,19900817.0,VEN,,,,,,,,,0,0,0,0,0-0,,False
132658,John Wahlborg,John,Wahlborg,U,19940402.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132659,Sam Swank,Sam,Swank,R,19950304.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132660,Anthony Fortunati,Anthony,Fortunati,U,19661123.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132661,Vusa Hove,Vusa,Hove,R,19900928.0,ZIM,,,,,,,,,0,0,0,0,0-0,,False
132662,Chris Lewit,Chris,Lewit,R,19780629.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132663,Patrick Kawka,Patrick,Kawka,R,19920912.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132664,Gregory Kipnis,Gregory,Kipnis,R,19870525.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132665,John Speicher,John,Speicher,U,19981027.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132666,Tobechukwu Okoye,Tobechukwu,Okoye,U,19850905.0,NGR,,,,,,,,,0,0,0,0,0-0,,False
132667,Joseph W Van Meter,Joseph W,Van Meter,R,19940210.0,USA,193.0,,,,,,,,0,0,0,0,0-0,,False
132668,Matthew Gamble,Matthew,Gamble,U,19980122.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132669,Jack Maddocks,Jack,Maddocks,R,19950619.0,AUS,,,,,,,,,0,0,0,0,0-0,,False
132670,Mitchell Maroscher,Mitchell,Maroscher,U,19930920.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132671,Matthew O Barry,Matthew O,Barry,U,19931028.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132672,Quentin Monaghan,Quentin,Monaghan,R,19940908.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132673,Roman Trkulja,Roman,Trkulja,R,19940416.0,CAN,,,,,,,,,0,0,0,0,0-0,,False
132674,Seth Walrath,Seth,Walrath,R,19780928.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132675,Orthneal Bowen,Orthneal,Bowen,U,19720904.0,GRN,,,,,,,,,0,0,0,0,0-0,,False
132676,Mitchell Ostrovsky,Mitchell,Ostrovsky,U,19980521.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132677,Manuel Montalvo Hidalgo,Manuel,Montalvo Hidalgo,U,19970112.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132678,Christian Lutschaunig,Christian,Lutschaunig,U,19950410.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132679,Jeffrey Cote,Jeffrey,Cote,U,19880720.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132680,Eric Perez,Eric,Perez,R,19940903.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132681,Caleb Troy,Caleb,Troy,U,19951229.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132682,Hristian Stanimirov,Hristian,Stanimirov,U,19931225.0,BUL,,,,,,,,,0,0,0,0,0-0,,False
132683,Jose Maria Moya,Jose Maria,Moya,U,19960401.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132684,Alexandre Araujo,Alexandre,Araujo,U,19920706.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132685,Francisco Guimaraes,Francisco,Guimaraes,R,20060113.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132687,Joao Lobo,Joao,Lobo,U,19910216.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132688,Pablo Chouza Oujo,Pablo,Chouza Oujo,U,19960305.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132689,Joaquim Ferreira,Joaquim,Ferreira,U,19950420.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132690,Fernando Sousa,Fernando,Sousa,U,19950829.0,POR,,,,,,,,,0,0,0,0,0-0,,False
132691,Krasimir Stoykov,Krasimir,Stoykov,U,19850722.0,BUL,,,,,,,,,0,0,0,0,0-0,,False
132692,Cem Erturk,Cem,Erturk,R,19990102.0,TUR,,,,,,,,,0,0,0,0,0-0,,False
132693,Daniil Tarantinov,Daniil,Tarantinov,U,19970324.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132694,Kris Krawcewicz,Kris,Krawcewicz,R,19960430.0,AUT,196.0,Q106543393,,,,,,,0,0,0,0,0-0,,False
132695,Raman Humianiuk,Raman,Humianiuk,R,19950806.0,BLR,,,,,,,,,0,0,0,0,0-0,,False
132696,Jonah J Pristat,Jonah J,Pristat,U,19940709.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132697,Mikhail Belov,Mikhail,Belov,U,19960518.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132698,Johan Skattum,Johan,Skattum,R,19940207.0,NOR,,,,,,,,,0,0,0,0,0-0,,False
132699,Erik Johnsson,Erik,Johnsson,R,19940429.0,SWE,,,,,,,,,0,0,0,0,0-0,,False
132700,Jan Kirchhoff,Jan,Kirchhoff,U,19970729.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132701,Serdar Bojadjieva,Serdar,Bojadjieva,U,19950125.0,SWE,,,,,,,,,0,0,0,0,0-0,,False
132702,Filip Mansson,Filip,Mansson,U,19960504.0,SWE,,,,,,,,,0,0,0,0,0-0,,False
132703,Tomas Charlos,Tomas,Charlos,U,19950903.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132704,Pelle Boerma,Pelle,Boerma,U,19970218.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132705,Joshua Schramm,Joshua,Schramm,U,19940619.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132706,Pavel Shchaya Zubrov,Pavel,Shchaya Zubrov,R,19940624.0,RUS,180.0,,,,,,,,0,0,0,0,0-0,,False
132707,Anthony Braem,Anthony,Braem,U,19950318.0,BEL,,,,,,,,,0,0,0,0,0-0,,False
132708,Alexey Prokopchuk,Alexey,Prokopchuk,R,19961204.0,UKR,,,,,,,,,0,0,0,0,0-0,,False
132709,Pavel Korenets,Pavel,Korenets,U,19970419.0,BLR,,,,,,,,,0,0,0,0,0-0,,False
132710,Luka Radisic,Luka,Radisic,U,19960630.0,SLO,,,,,,,,,0,0,0,0,0-0,,False
132711,Ramzi Lakelak,Ramzi,Lakelak,R,19970322.0,ALG,,,,,,,,,0,0,0,0,0-0,,False
132712,Aleksei Khomich,Aleksei,Khomich,R,19970110.0,BLR,191.0,,,,,,,,0,0,0,0,0-0,,False
132713,Vilian Petrov,Vilian,Petrov,U,19950320.0,BUL,,,,,,,,,0,0,0,0,0-0,,False
132714,Ali Mert Kuyumcu,Ali Mert,Kuyumcu,U,19830706.0,TUR,,,,,,,,,0,0,0,0,0-0,,False
132715,Konrad Focke,Konrad,Focke,U,19970802.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132716,Steven Jarman,Steven,Jarman,R,19930909.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
132717,Robin Forster,Robin,Forster,U,19960214.0,LIE,,,,,,,,,0,0,0,0,0-0,,False
132718,Robert Morris,Robert,Morris,U,19930917.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
132719,Danish Ahmed,Danish,Ahmed,U,19880109.0,PAK,,,,,,,,,0,0,0,0,0-0,,False
132720,Theodore Conty,Theodore,Conty,U,19960108.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132721,Yoann Peyron,Yoann,Peyron,U,19950707.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132722,Alexandr Savitchii,Alexandr,Savitchii,R,19950525.0,MDA,,,,,,,,,0,0,0,0,0-0,,False
132723,Guillaume Bonnet,Guillaume,Bonnet,U,19940512.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132724,Victor Ravier,Victor,Ravier,R,19950611.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132725,Karim Chawich,Karim,Chawich,U,19931024.0,SUI,,,,,,,,,0,0,0,0,0-0,,False
132726,Romain Gaborieau,Romain,Gaborieau,U,19891004.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132727,William Bonna,William,Bonna,U,19940606.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132728,Etienne Leite,Etienne,Leite,U,19900412.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132729,Simon Blondin,Simon,Blondin,U,19871119.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132730,Cesar Orlandazzi,Cesar,Orlandazzi,U,19890415.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132731,Sebastien Medori,Sebastien,Medori,U,19970802.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132732,Amaury Ringeval,Amaury,Ringeval,U,19940302.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132733,Pierre Mori,Pierre,Mori,U,19950908.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132734,Jean Michel Mufraggi,Jean Michel,Mufraggi,U,19891120.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132735,Pierre Xavier Rocchesani,Pierre Xavier,Rocchesani,U,19820412.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132736,Jerome Fonti,Jerome,Fonti,U,19900128.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132737,Leo Blay,Leo,Blay,U,19940909.0,FRA,,,,,,,,,0,0,0,0,0-0,,False
132738,Oriol Garrobe Guilera,Oriol,Garrobe Guilera,U,19950411.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132739,Bruno Mardones,Bruno,Mardones,R,19951219.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132740,Lucas De Quadras Gambus,Lucas,De Quadras Gambus,U,19940420.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132741,Albert Roglan,Albert,Roglan,U,19981113.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132742,Alex Casas Solsona,Alex,Casas Solsona,U,19970630.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132743,Santiago Zuliani,Santiago,Zuliani,U,19940122.0,ARG,,,,,,,,,0,0,0,0,0-0,,False
132745,Pedro Lizondo Osset,Pedro,Lizondo Osset,U,19930626.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132746,Fernando Llorens Gonzalez,Fernando,Llorens Gonzalez,U,19930814.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132747,Anton Kropotkin,Anton,Kropotkin,U,19970127.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132748,Gabriel Polo Ferrer,Gabriel,Polo Ferrer,U,19940211.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132749,Carlos Donat,Carlos,Donat,U,19970420.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132750,Jeremy Dubin,Jeremy,Dubin,U,19950602.0,USA,,,,,,,,,0,0,0,0,0-0,,False
132751,Antonio Batlle,Antonio,Batlle,U,19960921.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132752,Addison Graham,Addison,Graham,U,19870501.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
132753,Aswin Lizen,Aswin,Lizen,U,19960227.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
132754,Alan Gadjiev,Alan,Gadjiev,U,19960216.0,UZB,,,,,,,,,0,0,0,0,0-0,,False
132755,Go Mazhar Nakamichi,Go Mazhar,Nakamichi,R,19970806.0,JPN,,,,,,,,,0,0,0,0,0-0,,False
132756,Nishant Goel,Nishant,Goel,U,19920420.0,IND,,,,,,,,,0,0,0,0,0-0,,False
132757,Adrian Verano Ibanez,Adrian,Verano Ibanez,U,19941231.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132758,Jordi Llopart,Jordi,Llopart,R,19960817.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132759,Oriol Cano Gutierrez,Oriol,Cano Gutierrez,R,19950615.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132760,Sergi Espias Pascual,Sergi,Espias Pascual,U,19950904.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132761,Linus Bilfinger Sanchez,Linus,Bilfinger Sanchez,U,19960326.0,GER,,,,,,,,,0,0,0,0,0-0,,False
132762,Artur Diyarov,Artur,Diyarov,U,19940204.0,RUS,,,,,,,,,0,0,0,0,0-0,,False
132763,Joaquin Gonzalez Bosch,Joaquin,Gonzalez Bosch,U,19940418.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132764,Ross Tiree Wilson,Ross Tiree,Wilson,U,19970418.0,GBR,,,,,,,,,0,0,0,0,0-0,,False
132765,Carlos Becke,Carlos,Becke,R,19940626.0,GER,,Q18593683,,,,,,,0,0,0,0,0-0,,False
132766,Giacomo Guelfo,Giacomo,Guelfo,U,19940908.0,ITA,,,,,,,,,0,0,0,0,0-0,,False
132767,Guillermo Quer,Guillermo,Quer,U,19960820.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132768,Jose Mauricio Del Rio,Jose Mauricio,Del Rio,U,19970808.0,MEX,,,,,,,,,0,0,0,0,0-0,,False
132769,Jaume Antoni Munar Clar,Jaume Antoni,Munar Clar,U,19970505.0,ESP,,,,,,,,,0,0,0,0,0-0,,False
132770,Anupam Kumar,Anupam,Kumar,U,19970902.0,IND,,,,,,,,,0,0,0,0,0-0,,False
