player_id,player_name,match_index,elo
100644,Alexander Zverev,85609,1999.9253012974061
100644,Alexander Zverev,85742,2010.10129459831
100644,Alexander Zverev,85850,2006.6806275054469
100644,Alexander Zverev,85962,1995.3939269591988
100644,Alexander Zverev,86032,2002.5760566524523
100644,Alexander Zverev,86135,2000.3705658337155
100644,Alexander Zverev,86927,1968.0428489541675
100644,Alexander Zverev,87156,1984.8139365943
100644,Alexander Zverev,87213,1951.9784108941408
100644,Alexander Zverev,87643,1923.610148141323
100644,Alexander Zverev,87795,1933.6858510323223
100644,Alexander Zverev,87971,1907.3968686841447
100644,Alexander Zverev,88000,1936.5152784321099
100644,Alexander Zverev,88150,1940.084799294086
100644,Alexander Zverev,88255,1961.5844030945102
100644,Alexander Zverev,89656,1920.0432250290364
100644,Alexander Zverev,90064,1884.9268205589308
100644,Alexander Zverev,90198,1861.831349718001
100644,Alexander Zverev,90381,1846.203013264425
100644,Alexander Zverev,90622,1831.4906792001489
100644,Alexander Zverev,90774,1826.770506347757
100644,Alexander Zverev,90865,1827.0530232370936
100644,Alexander Zverev,91026,1857.9448688318682
100644,Alexander Zverev,91093,1837.8670561118342
100644,Alexander Zverev,91300,1845.185724067524
100644,Alexander Zverev,91434,1849.9245001585682
100644,Alexander Zverev,91616,1847.2534817318783
100644,Alexander Zverev,91658,1872.6613593674513
100644,Alexander Zverev,91812,1892.3113624815833
100644,Alexander Zverev,91872,1918.3865735330182
100644,Alexander Zverev,91957,1918.9263305866223
100644,Alexander Zverev,92131,1886.647019173114
100644,Alexander Zverev,92251,1876.450589049556
100644,Alexander Zverev,92346,1900.7820675820687
100644,Alexander Zverev,92462,1878.1798428125546
100644,Alexander Zverev,92651,1905.381328151928
100644,Alexander Zverev,92688,1919.3235276166395
100644,Alexander Zverev,93062,1877.1836696721073
100644,Alexander Zverev,93151,1886.960818005777
100644,Alexander Zverev,93189,1908.1254392504354
100644,Alexander Zverev,93492,1859.670093895101
100644,Alexander Zverev,93576,1879.5512711116185
100644,Alexander Zverev,93614,1897.77216298268
100644,Alexander Zverev,93737,1923.8921499845853
100644,Alexander Zverev,93904,1926.3459679564792
100644,Alexander Zverev,94101,1938.7806344308988
100644,Alexander Zverev,94169,1914.7864745997465
100644,Alexander Zverev,94412,1926.5815687116958
100644,Alexander Zverev,94494,1920.6739639026944
100644,Alexander Zverev,94676,1935.511141040507
100644,Alexander Zverev,94771,1935.9039304419082
100644,Alexander Zverev,95048,1890.5209965765862
100644,Alexander Zverev,95076,1911.8257277256077
100644,Alexander Zverev,95185,1916.6772868280602
100644,Alexander Zverev,95396,1949.3510498816702
100644,Alexander Zverev,95628,1961.9921234803146
100644,Alexander Zverev,95728,1958.6475829802432
100644,Alexander Zverev,95874,1922.1066810790514
100644,Alexander Zverev,96064,1896.2954350640966
100644,Alexander Zverev,96311,1901.8426941053344
100644,Alexander Zverev,96353,1899.1247694501603
100644,Alexander Zverev,96463,1898.0968638710585
100644,Alexander Zverev,96593,1882.5843050330895
100644,Alexander Zverev,96735,1880.1841174741223
100644,Alexander Zverev,96761,1881.0837181380205
100644,Alexander Zverev,97175,1860.485725019278
100644,Alexander Zverev,97204,1881.5698707129238
100644,Alexander Zverev,97290,1901.8813040768882
100644,Alexander Zverev,97588,1878.4274152109522
100644,Alexander Zverev,97655,1860.75611565266
100644,Alexander Zverev,97867,1860.154551126902
100644,Alexander Zverev,97897,1874.4261723637528
100644,Alexander Zverev,98011,1890.85935489532
100644,Alexander Zverev,98231,1876.9330720893095
100644,Alexander Zverev,98281,1894.1569507228064
100644,Alexander Zverev,98572,1885.2142890902862
100644,Alexander Zverev,98666,1905.412199251351
100644,Alexander Zverev,98823,1911.2600964783844
100644,Alexander Zverev,98902,1904.0457621029188
100644,Alexander Zverev,98933,1916.4378839445353
100644,Alexander Zverev,98989,1933.3731380058866
100644,Alexander Zverev,99289,1927.0624688520782
100644,Alexander Zverev,99389,1940.8681325173652
100644,Alexander Zverev,99553,1957.5538267802754
100644,Alexander Zverev,99655,1949.2727919324777
100644,Alexander Zverev,100167,1938.6607296150605
100653,Andres Gomez,285,1488.055980624416
100653,Andres Gomez,462,1478.0083677035334
100653,Andres Gomez,545,1466.5509739273423
100653,Andres Gomez,584,1454.909604439227
100653,Andres Gomez,707,1443.2753013801903
100653,Andres Gomez,786,1456.2832356423266
100653,Andres Gomez,800,1445.674974996311
100653,Andres Gomez,853,1437.7252556872652
100653,Andres Gomez,934,1451.4712627527128
100653,Andres Gomez,944,1440.6366031944426
100653,Andres Gomez,1054,1429.7118561705615
100653,Andres Gomez,1596,1444.7293411793178
100653,Andres Gomez,1610,1461.7386117820258
100653,Andres Gomez,1617,1455.5618893372507
100653,Andres Gomez,1656,1468.6825401179128
100653,Andres Gomez,1672,1484.1625492454598
100653,Andres Gomez,1686,1473.3599573260587
100653,Andres Gomez,1948,1486.2453328962724
100653,Andres Gomez,1970,1478.2773073338508
100653,Andres Gomez,2088,1465.3536039493556
100653,Andres Gomez,2167,1478.024822455679
100653,Andres Gomez,2182,1466.8500641161304
100653,Andres Gomez,2246,1456.2232963845759
100653,Andres Gomez,2371,1470.107888407824
100653,Andres Gomez,2381,1484.3469765073414
100653,Andres Gomez,2387,1499.632642942217
100653,Andres Gomez,2390,1512.3500791852412
100653,Andres Gomez,2391,1526.97159878794
100653,Andres Gomez,2796,1537.3049608745657
100653,Andres Gomez,2807,1546.7378575045154
100653,Andres Gomez,2812,1534.7929008035462
100653,Andres Gomez,2869,1543.4502676419945
100653,Andres Gomez,2882,1534.3052002036047
100653,Andres Gomez,3014,1544.1929787760926
100653,Andres Gomez,3021,1556.5332125904083
100653,Andres Gomez,3025,1567.054364932535
100653,Andres Gomez,3027,1554.2397065835755
100653,Andres Gomez,3054,1543.9010670613825
100653,Andres Gomez,3161,1527.5687944403244
100653,Andres Gomez,3530,1538.6298797683296
100653,Andres Gomez,3562,1548.9598314956627
100653,Andres Gomez,3593,1544.0255074795311
100653,Andres Gomez,3635,1552.0203176396158
100653,Andres Gomez,3655,1542.659428970853
100653,Andres Gomez,3757,1552.5241974558687
100653,Andres Gomez,3772,1547.5975481660416
100653,Andres Gomez,3937,1556.290545157606
100653,Andres Gomez,3948,1544.6040095431208
100653,Andres Gomez,4037,1534.0248805944238
100653,Andres Gomez,4100,1523.6926683157956
100653,Andres Gomez,4143,1532.1118615213327
100653,Andres Gomez,4154,1545.5271030530582
100653,Andres Gomez,4160,1554.7619528697296
100653,Andres Gomez,4163,1541.872200301232
100653,Andres Gomez,4223,1553.656136178351
100653,Andres Gomez,4258,1539.2931680214067
100653,Andres Gomez,4629,1531.179524331559
100653,Andres Gomez,6394,1517.3892397911427
100653,Andres Gomez,6516,1506.784602619643
100653,Andres Gomez,6733,1494.550300528166
100653,Andres Gomez,6910,1481.3407983213701
100653,Andres Gomez,7097,1493.9415754954991
100653,Andres Gomez,7105,1505.9361533359495
